LSOA_code,Region,LA_Code,LA_Name,Hosp_pop,HospPTt,HospPT15n,HospPT30n,HospPT45n,HospPT60n,HospPT15pct,HospPT30pct,HospPT45pct,HospPT60pct,HospCyct,HospCyc15n,HospCyc30n,HospCyc45n,HospCyc60n,HospCyc15pct,HospCyc30pct,HospCyc45pct,HospCyc60pct,HospCart,HospCar15n,HospCar30n,HospCar45n,HospCar60n,HospCar15pct,HospCar30pct,HospCar45pct,HospCar60pct,HospWalkt,HospWalk15n,HospWalk30n,HospWalk45n,HospWalk60n,HospWalk15pct,HospWalk30pct,HospWalk45pct,HospWalk60pct
E01026091,East Midlands,E07000137,East Lindsey,509.251739501953,75.6357871703684,0,0,0,0,0,0,0,0,94.4976509844304,0,0,0,0,0,0,0,0,36.5703973873539,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026092,East Midlands,E07000137,East Lindsey,672.596641540527,56.4853174162098,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0,49.5050000386958,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026093,East Midlands,E07000137,East Lindsey,909.606895446777,59.613955790157,0,0,0,0.589201871653437,0,0,0,58.9201871653437,120,0,0,0,0,0,0,0,0,50.3059152098935,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026094,East Midlands,E07000137,East Lindsey,892.525100708008,61.6863415910521,0,0,0,0.419856443195092,0,0,0,41.9856443195092,120,0,0,0,0,0,0,0,0,49.9202163831293,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026095,East Midlands,E07000137,East Lindsey,515.657417297363,68.6067878823434,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,51.5406413410303,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026096,East Midlands,E07000137,East Lindsey,655.514839172363,73.2176547692731,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,52.2271000482066,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026097,East Midlands,E07000137,East Lindsey,823.130180358887,60.9247601806366,0,0,0,0.661478593631683,0,0,0,66.1478593631683,120,0,0,0,0,0,0,0,0,51.0218162103741,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026098,East Midlands,E07000137,East Lindsey,939.50008392334,24.9414891712182,0,0.843181808861474,1,1,0,84.3181808861474,100,100,33.1883525687126,0,0,1,1,0,0,100,100,16.014068030312,0.329545442825814,1,1,1,32.9545442825814,100,100,100,84.0313304053179,0,0,0,0,0,0,0,0
E01026099,East Midlands,E07000137,East Lindsey,949.108612060547,114.609910324412,0,0,0,0,0,0,0,0,118.508424802222,0,0,0,0,0,0,0,0,55.6097746262868,0,0,0,0.653543302719249,0,0,0,65.3543302719249,120,0,0,0,0,0,0,0,0
E01026100,East Midlands,E07000137,East Lindsey,862.631874084473,57.5098894921365,0,0,0,0.863861386116722,0,0,0,86.3861386116722,101.38368845809,0,0,0,0,0,0,0,0,39.2874011540731,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026101,East Midlands,E07000137,East Lindsey,629.892120361328,53.2589319218242,0,0,0,1,0,0,0,100,99.3500330790967,0,0,0,0,0,0,0,0,38.7435587561032,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026102,East Midlands,E07000137,East Lindsey,1009.96256637573,37.0034883022084,0,0.267441870083464,0.782241017298567,1,0,26.7441870083464,78.2241017298567,100,61.5043557126406,0,0,0,0.470401696127123,0,0,0,47.0401696127123,26.4143979152782,0,0.749471462602757,1,1,0,74.9471462602757,100,100,120,0,0,0,0,0,0,0,0
E01026103,East Midlands,E07000137,East Lindsey,1077.22222900391,91.2312488459653,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,73.2183559145378,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
E01026104,East Midlands,E07000137,East Lindsey,1159.42854309082,106.375193824025,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,74.5189975279005,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
E01026105,East Midlands,E07000137,East Lindsey,1023.84155654907,102.032773970877,0,0,0,0,0,0,0,0,115.352304490514,0,0,0,0,0,0,0,0,48.6275180855945,0,0,0.332638174767006,2.41814389678371,0,0,33.2638174767006,100,120,0,0,0,0,0,0,0,0
E01026106,East Midlands,E07000137,East Lindsey,533.806869506836,55.0369204956159,0,0,0,1,0,0,0,100,40.6458807390633,0,0,1,1,0,0,100,100,21.4113200335341,0,1,1,1.71199997987627,0,100,100,100,115.298720217139,0,0,0,0,0,0,0,0
E01026107,East Midlands,E07000137,East Lindsey,516.725044250488,63.5265297962806,0,0,0,0.280991761406274,0,0,0,28.0991761406274,54.5304951856548,0,0,0.280991761406274,0.448347124612892,0,0,28.0991761406274,44.8347124612892,27.5371486286403,0,0.448347124612892,1,1.28099176140627,0,44.8347124612892,100,100,116.580330778197,0,0,0,0,0,0,0,0
E01026108,East Midlands,E07000137,East Lindsey,1122.06200408936,72.1873080947494,0,0,0,0,0,0,0,0,91.842989239728,0,0,0,0,0,0,0,0,35.5946622349834,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026109,East Midlands,E07000137,East Lindsey,1226.68817138672,102.711104514791,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,73.7029419717228,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
E01026110,East Midlands,E07000137,East Lindsey,687.543251037598,51.3538362214931,0,0,0.473602485212972,0.913043478743331,0,0,47.3602485212972,91.3043478743331,103.146396042435,0,0,0,0,0,0,0,0,40.3101240809885,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026111,East Midlands,E07000137,East Lindsey,696.084144592285,48.9049386147707,0,0,0.222392632842364,0.831288345609164,0,0,22.2392632842364,83.1288345609164,83.1506611837047,0,0,0,0,0,0,0,0,33.861472477225,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026112,East Midlands,E07000137,East Lindsey,535.942092895508,44.3928883009375,0,0,0.737051781939391,1,0,0,73.7051781939391,100,103.723903065096,0,0,0,0,0,0,0,0,40.2406370558404,0,0,1,1,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026113,East Midlands,E07000137,East Lindsey,945.90576171875,92.7564776745471,0,0,0,0.0790067748675289,0,0,0,7.90067748675289,120,0,0,0,0,0,0,0,0,56.8164893172565,0,0,0,0.787810392431919,0,0,0,71.4446955745749,120,0,0,0,0,0,0,0,0
E01026114,East Midlands,E07000137,East Lindsey,779.358016967773,64.4681102028196,0,0,0,0.147945198613509,0,0,0,14.7945198613509,120,0,0,0,0,0,0,0,0,50.8435886832051,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026115,East Midlands,E07000137,East Lindsey,856.226226806641,82.5807863922615,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,53.9051127809091,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026116,East Midlands,E07000137,East Lindsey,761.208595275879,73.8064369973743,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,52.3453709873392,0,0,0,1,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026117,East Midlands,E07000137,East Lindsey,830.603458404541,120,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,56.714293003378,0,0,0,0.771208215087664,0,0,0,66.5809762592666,120,0,0,0,0,0,0,0,0
E01026118,East Midlands,E07000137,East Lindsey,829.535873413086,77.2640032789485,0,0,0,0,0,0,0,0,110.958751252851,0,0,0,0,0,0,0,0,49.4016738525617,0,0,0,2,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026119,East Midlands,E07000137,East Lindsey,535.942085266113,77.2403183493497,0,0,0,0,0,0,0,0,107.348644966345,0,0,0,0,0,0,0,0,48.158984415538,0,0,0,2,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026120,East Midlands,E07000137,East Lindsey,707.827903747559,71.1347507792245,0,0,0,0,0,0,0,0,109.499593090276,0,0,0,0,0,0,0,0,48.780542724061,0,0,0,2,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026121,East Midlands,E07000137,East Lindsey,1179.7131652832,36.1586335457763,0,0.212669686330551,0.948416290663792,0.948416290663792,0,21.2669686330551,94.8416290663792,94.8416290663792,76.0646796729861,0,0,0,0,0,0,0,0,28.7356196681572,0,0.72850678615979,1,2.08868778879267,0,72.850678615979,100,100,120,0,0,0,0,0,0,0,0
E01026122,East Midlands,E07000138,Lincoln,777.116882324219,15.0765021500897,0.499332435117881,1,1,1.68891856432974,49.9332435117881,100,100,100,11.9045528787069,1,1,1,1,100,100,100,100,10.0276768566524,1,1,2,5,100,100,100,100,17.1257539453977,0.311081435670256,1,1,1,31.1081435670257,100,100,100
E01026123,East Midlands,E07000138,Lincoln,1046.87706756592,12.8420615902475,0.881070365190146,1,1,1,88.1070365190146,100,100,100,11.1582360842999,1,1,1,1,100,100,100,100,8.84506436085109,1,1,2,5,100,100,100,100,18.4313875328965,0.549058471352862,0.781962337396561,1,1,54.9058471352862,78.1962337396561,100,100
E01026124,East Midlands,E07000138,Lincoln,669.212799072266,15.9684806701547,0,1,1,1,0,100,100,100,11.070402788808,1,1,1,1,100,100,100,100,8.98333335649284,1,1,2,5,100,100,100,100,16.5874265146601,0,1,1,1,0,100,100,100
E01026125,East Midlands,E07000138,Lincoln,518.769622802734,10.7745599772518,0.744000000470615,1,1,1,74.4000000470615,100,100,100,9.6970001025556,1,1,1,1,100,100,100,100,8.03704007304809,1,1,2,5,100,100,100,100,10.7745599772518,0.744000000470615,1,1,1,74.4000000470615,100,100,100
E01026126,East Midlands,E07000138,Lincoln,883.983421325684,17.9926059760645,0,1,1,1.67370892839304,0,100,100,100,12.509776873703,1,1,1,1,100,100,100,100,9.79739453242286,1,1,2,5,100,100,100,100,18.3983803171452,0,1,1,1,0,100,100,100
E01026127,East Midlands,E07000138,Lincoln,662.987571716309,53.1177477497389,0,0,0,1,0,0,0,100,37.014053276841,0,0,1,1,0,0,100,100,22.8557274760714,0,1,2,5,0,100,100,100,98.5619561199188,0,0,0,0,0,0,0,0
E01026128,East Midlands,E07000138,Lincoln,1229.48396682739,56.8335525162786,0,0,0,1,0,0,0,100,39.5529958316808,0,0,1,1,0,0,100,100,23.4870799503685,0,1.77215190003023,2.94936708786138,4.70042193832307,0,100,100,100,102.778336038006,0,0,0,0,0,0,0,0
E01026129,East Midlands,E07000138,Lincoln,731.465171813965,54.07652519706,0,0,0,1,0,0,0,100,38.7667804213492,0,0,1,1,0,0,100,100,23.5449931704744,0,1,2.4382978670587,4.83262412048788,0,100,100,100,101.707731234152,0,0,0,0,0,0,0,0
E01026130,East Midlands,E07000138,Lincoln,610.073066711426,50.4106132133948,0,0,0,1,0,0,0,100,35.2447277249147,0,0,1,1,0,0,100,100,21.2055445598858,0,1,2,5,0,100,100,100,91.7644400547976,0,0,0,0,0,0,0,0
E01026131,East Midlands,E07000138,Lincoln,619.410911560059,51.0801169219436,0,0,0,1,0,0,0,100,35.3952930226549,0,0,1,1,0,0,100,100,21.9353602860172,0,1,2.2077051906079,5,0,100,100,100,93.2000329857029,0,0,0,0,0,0,0,0
E01026132,East Midlands,E07000138,Lincoln,813.430763244629,26.1697451656319,0,1,1,2,0,100,100,100,17.3882652203841,0,1,1,1,0,100,100,100,13.6671939151173,1,1,2,5,100,100,100,100,36.6086220109363,0,0,1,1,0,0,100,100
E01026133,East Midlands,E07000138,Lincoln,1032.35153198242,29.5806432318663,0,0.595979909598811,1,1.59597990959881,0,59.5979909598811,100,100,19.4120703268419,0,1,1,1,0,100,100,100,14.3889346461455,0.738693473575736,1,2,5,73.8693473575736,100,100,100,42.7797797345472,0,0,0.720603022428546,1,0,0,72.0603022428546,100
E01026134,East Midlands,E07000138,Lincoln,792.679977416992,29.8550651277924,0,0.492146587788137,1,1.17931936227931,0,49.2146587788137,100,100,20.1770545648487,0,1,1,1,0,100,100,100,15.414973840278,0.179319362279309,1,2,4.33638742364518,17.9319362279309,100,100,100,45.8148825528868,0,0,0.352094238444092,1,0,0,35.2094238444092,100
E01026135,East Midlands,E07000138,Lincoln,701.376525878906,32.5456655020531,0,0.161242599109087,1,1,0,16.1242599109087,100,100,23.5737871509798,0,1,1,1,0,100,100,100,16.3012725303694,0,1,2,4,0,100,100,100,55.2685062298473,0,0,0,0.856508878893547,0,0,0,85.6508878893547
E01026136,East Midlands,E07000138,Lincoln,639.124160766602,39.918115696402,0,0,0.777597411007748,1,0,0,77.7597411007748,100,27.0186522199623,0,1,1,1,0,100,100,100,18.2468021602972,0,1,2,4,0,100,100,100,66.5955686189709,0,0,0,0.188311693737718,0,0,0,18.8311693737718
E01026137,East Midlands,E07000138,Lincoln,482.45573425293,42.5412909894659,0,0,1,1,0,0,100,100,30.354580439639,0,0.292473114946797,1,1,0,29.2473114946797,100,100,20.2795057361248,0,1,2,4,0,100,100,100,77.3565597511427,0,0,0,0,0,0,0,0
E01026138,East Midlands,E07000138,Lincoln,641.199249267578,44.9772815378323,0,0,0.679611649561271,1,0,0,67.9611649561271,100,31.467735486642,0,0,1,1,0,0,100,100,20.8349191158633,0,1,2,3.64077670087746,0,100,100,100,82.5396447332605,0,0,0,0,0,0,0,0
E01026139,East Midlands,E07000138,Lincoln,514.619453430176,41.8377210393386,0,0,0.764112901223194,1,0,0,76.4112901223194,100,32.6178212631072,0,0,1,1,0,0,100,100,21.0451824729096,0,1,2,4,0,100,100,100,86.4149400316372,0,0,0,0,0,0,0,0
E01026140,East Midlands,E07000138,Lincoln,647.424499511719,45.0143746352029,0,0,0.607371792605598,1.19070512593893,0,0,60.7371792605598,100,32.3635106508996,0,0,1,1,0,0,100,100,21.2393109958126,0,1,2,4,0,100,100,100,85.316233141183,0,0,0,0,0,0,0,0
E01026141,East Midlands,E07000138,Lincoln,577.909355163574,39.1849192651453,0,0,1,1,0,0,100,100,29.6451702867874,0,0.448833024512218,1,1,0,44.8833024512218,100,100,19.8081328276206,0,1,2,4,0,100,100,100,77.2528026088611,0,0,0,0,0,0,0,0
E01026142,East Midlands,E07000138,Lincoln,527.069923400879,41.0464760569767,0,0,1,1,0,0,100,100,28.1505905411441,0,1,1,1,0,100,100,100,19.5338381703714,0,1,2,4,0,100,100,100,70.5082679994603,0,0,0,0,0,0,0,0
E01026143,East Midlands,E07000138,Lincoln,737.690399169922,23.7707595498339,0,1,1,2,0,100,100,100,15.0696340933429,0.414908577007252,1,1,1,41.4908577007252,100,100,100,12.2697049352313,1,1,2,5,100,100,100,100,28.2881995732337,0,0.617440228598954,1,1,0,61.7440228598954,100,100
E01026144,East Midlands,E07000138,Lincoln,651.574645996094,27.3457482251034,0,1,1,2,0,100,100,100,17.640859861031,0,1,1,1,0,100,100,100,13.6592518124569,1,1,2,5,100,100,100,100,37.6371180596507,0,0,1,1,0,0,100,100
E01026145,East Midlands,E07000138,Lincoln,642.236770629883,27.371680599713,0,1,1,1.78029079324981,0,100,100,100,15.4729081135356,0.400646201942051,1,1,1,40.0646201942051,100,100,100,12.3215186408503,1,1,2,5,100,100,100,100,30.2673672358926,0,0.400646201942051,1,1,0,40.0646201942051,100,100
E01026146,East Midlands,E07000138,Lincoln,753.253479003906,25.0786223920099,0,1,1,2,0,100,100,100,16.653691206544,0,1,1,1,0,100,100,100,13.2367214620184,1,1,2,5,100,100,100,100,34.4504406408314,0,0,1,1,0,0,100,100
E01026147,East Midlands,E07000138,Lincoln,1063.47772216797,30.9567996164483,0,0.359024387542277,1,1,0,35.9024387542277,100,100,18.5885757641974,0,1,1,1,0,100,100,100,13.4257464746239,1,1,2,5,100,100,100,100,38.7363515650376,0,0.254634141813091,0.872195129034237,1,0,25.4634141813091,87.2195129034237,100
E01026148,East Midlands,E07000138,Lincoln,971.136726379395,23.8859188546125,0,1,1,1.11752136968684,0,100,100,100,14.1135788920037,0.869658118399121,1,1,1,86.9658118399121,100,100,100,10.7516451139182,1,1,2,5,100,100,100,100,25.6984184130165,0,1,1,1,0,100,100,100
E01026149,East Midlands,E07000138,Lincoln,820.693534851074,29.3955246707481,0,0.848293300666711,1,1,0,84.8293300666711,100,100,20.1199114183814,0,1,1,1,0,100,100,100,14.3000758204426,1,1,2,5,100,100,100,100,45.5256759518105,0,0,0.384323648846779,1,0,0,38.4323648846779,100
E01026150,East Midlands,E07000138,Lincoln,794.75505065918,29.8334854221494,0,0.496083560764163,1,1,0,49.6083560764163,100,100,18.912062634832,0,1,1,1,0,100,100,100,12.7407180314738,1,1,2,5,100,100,100,100,41.713575822487,0,0,0.826370752292591,1,0,0,82.6370752292591,100
E01026151,East Midlands,E07000138,Lincoln,866.345252990723,27.7471854977334,0,0.754491017700407,1,1,0,75.4491017700407,100,100,16.5306945452985,0.306586831831539,1,1,1,30.6586831831539,100,100,100,11.970575142316,1,1,2,5,100,100,100,100,33.1967912319929,0,0.306586831831539,1,1,0,30.6586831831539,100,100
E01026152,East Midlands,E07000138,Lincoln,586.209671020508,15.5138764778795,0.299115043879227,1,1,1,29.9115043879227,100,100,100,14.6434866067555,0.773451326788648,1,1,1,77.3451326788648,100,100,100,10.4383361229938,1,1,2,5,100,100,100,100,28.3125135926282,0,1,1,1,0,100,100,100
E01026153,East Midlands,E07000138,Lincoln,1130.91777038574,15.3879909787516,0.502752300126126,1,1,1,50.2752300126126,100,100,100,14.321376109492,0.793577983012994,1,1,1,79.3577983012994,100,100,100,11.8546237954943,1,1,2,5,100,100,100,100,28.8218624180507,0,0.793577983012994,1,1,0,79.3577983012994,100,100
E01026154,East Midlands,E07000138,Lincoln,531.220085144043,15.4810548871011,0.234374999775593,1,1,1,23.4374999775593,100,100,100,12.7423630721535,1,1,1,1,100,100,100,100,9.42328110387764,1,1,2,5,100,100,100,100,21.5648049415123,0,1,1,1,0,100,100,100
E01026155,East Midlands,E07000138,Lincoln,771.929183959961,19.339072211692,0.297043016199264,1,1,1,29.7043016199264,100,100,100,16.6298258870946,0,1,1,1,0,100,100,100,12.8880108961152,1,1,2,5,100,100,100,100,36.0535216105316,0,0,1,1,0,0,100,100
E01026156,East Midlands,E07000138,Lincoln,491.793594360352,18.62147684896,0.240506329703041,1,1,1,24.0506329703041,100,100,100,13.6749157550294,1,1,1,1,100,100,100,100,9.7163081024941,1,1,2,5,100,100,100,100,22.4900633725456,0,1,1,1,0,100,100,100
E01026157,East Midlands,E07000138,Lincoln,651.574645996094,16.4371975834111,0.457006361073717,1,1,1,45.7006361073717,100,100,100,17.1108601958649,0,1,1,1,0,100,100,100,11.3848088983032,1,1,2,5,100,100,100,100,35.9068952800898,0,0,1,1,0,0,100,100
E01026158,East Midlands,E07000138,Lincoln,672.325408935547,53.2036880498229,0,0,0,1,0,0,0,100,34.3717429938421,0,0,1,1,0,0,100,100,22.4529626173997,0,1,2,4.44907406503789,0,100,100,100,86.658504204414,0,0,0,0,0,0,0,0
E01026159,East Midlands,E07000138,Lincoln,667.137710571289,55.6268118380163,0,0,0,1,0,0,0,100,35.0620210357547,0,0,1,1,0,0,100,100,22.9181336260987,0,1.18351477442342,2.18351477442342,4.20373249915711,0,100,100,100,88.9151945730036,0,0,0,0,0,0,0,0
E01026160,East Midlands,E07000138,Lincoln,628.74877166748,58.6454789808999,0,0,0,1,0,0,0,100,38.5241255325772,0,0,1,1,0,0,100,100,23.5544886675125,0,1.78382839190894,2.78382839190894,4.37953795908159,0,100,100,100,94.8348839007736,0,0,0,0,0,0,0,0
E01026161,East Midlands,E07000138,Lincoln,700.338989257813,41.9914663950238,0,0,1,1,0,0,100,100,28.0844592733371,0,1,1,1,0,100,100,100,18.9641632716217,0,1,2,4,0,100,100,100,71.7223264944865,0,0,0,0,0,0,0,0
E01026162,East Midlands,E07000138,Lincoln,644.311859130859,48.3914657879983,0,0,0.652173909954482,1,0,0,65.2173909954482,100,32.4489533207689,0,0.442834139897335,1,1,0,44.2834139897335,100,100,21.4112558833381,0,1.34782609004552,2.34782609004552,4.18035426452688,0,100,100,100,82.7637202851912,0,0,0,0,0,0,0,0
E01026163,East Midlands,E07000138,Lincoln,624.598617553711,57.7166935508605,0,0,0,1,0,0,0,100,38.4066614887396,0,0,1,1,0,0,100,100,23.6021597250234,0,2,3,5,0,100,100,100,100.860715443092,0,0,0,0,0,0,0,0
E01026164,East Midlands,E07000138,Lincoln,578.946891784668,23.5873654554623,0,1,1,1,0,100,100,100,13.7920248272715,0.767025096171146,1,1,1,76.7025096171146,100,100,100,10.0142118907075,1,1,2,5,100,100,100,100,24.2418458357591,0,0.767025096171146,1,1,0,76.7025096171146,100,100
E01026165,East Midlands,E07000138,Lincoln,741.840553283691,19.9217904630459,0,1,1,1,0,100,100,100,16.6801395995309,0,1,1,1,0,100,100,100,11.3969373100775,1,1,2,5,100,100,100,100,33.6249511181135,0,0.15524475488516,1,1,0,15.524475488516,100,100
E01026166,East Midlands,E07000138,Lincoln,557.158569335938,27.3616758089563,0,1,1,1,0,100,100,100,16.7978211583282,0,1,1,1,0,100,100,100,11.2471880302467,1,1,2,5,100,100,100,100,34.8297204001843,0,0,1,1,0,0,100,100
E01026167,East Midlands,E07000138,Lincoln,804.092910766602,14.8948643976168,0.531612899344826,1,1,1.16645161028326,53.1612899344826,100,100,100,11.2148643667772,1,1,1,1,100,100,100,100,9.04069696646193,1,1,2,5,100,100,100,100,16.3274835438055,0.365161289061568,1,1,1,36.5161289061568,100,100,100
E01026168,East Midlands,E07000138,Lincoln,639.124160766602,28.6164127144778,0,0.8116883062622819,1,1,0,81.1688306262282,100,100,18.947192059685,0,1,1,1,0,100,100,100,12.1770779896506,1,1,2,5,100,100,100,100,40.7560224157956,0,0,1,1,0,0,100,100
E01026169,East Midlands,E07000138,Lincoln,780.229499816895,46.9572073766089,0,0,0.340425536908118,1,0,0,34.0425536908118,100,30.7192686633849,0,0.340425536908118,1,1,0,34.0425536908118,100,100,19.9976869065802,0,1,2,4,0,100,100,100,80.3951340469357,0,0,0,0,0,0,0,0
E01026170,East Midlands,E07000138,Lincoln,613.185668945313,40.914061007613,0,0,0.747884946041551,1,0,0,74.7884946041551,100,28.4612179750172,0,1,1,1,0,100,100,100,18.5916245724294,0,1,2,4,0,100,100,100,70.2863942303016,0,0,0,0,0,0,0,0
E01026171,East Midlands,E07000138,Lincoln,692.03865814209,49.7800900931709,0,0,0,1,0,0,0,100,32.0473164052467,0,0,1,1,0,0,100,100,21.650465175966,0,1,2,4,0,100,100,100,84.6454703629962,0,0,0,0,0,0,0,0
E01026172,East Midlands,E07000138,Lincoln,596.585060119629,37.4404690909357,0,0,1,1,0,0,100,100,26.3875132154373,0,1,1,1,0,100,100,100,17.5927999472154,0,1,2,4,0,100,100,100,65.9296182732372,0,0,0,0,0,0,0,0
E01026173,East Midlands,E07000138,Lincoln,723.164848327637,41.0915063136157,0,0,1,1,0,0,100,100,27.5929268748619,0,1,1,1,0,100,100,100,18.3742897877897,0,1,2,4,0,100,100,100,69.4634859165097,0,0,0,0,0,0,0,0
E01026174,East Midlands,E07000138,Lincoln,626.673698425293,31.4887248308321,0,0.225165555496374,1,1,0,22.5165555496374,100,100,21.780679199244,0,1,1,1,0,100,100,100,16.3158279927003,0,1,2,4,0,100,100,100,50.9715561179579,0,0,0.225165555496374,1,0,0,22.5165555496374,100
E01026175,East Midlands,E07000138,Lincoln,916.14714050293,33.7917891579298,0,0,1,1,0,0,100,100,24.3879616635074,0,1,1,1,0,100,100,100,17.4041448291857,0,1,2,4,0,100,100,100,59.8697398677764,0,0,0,0.490373725160961,0,0,0,49.0373725160961
E01026176,East Midlands,E07000138,Lincoln,923.40991973877,21.7867075573419,0,1,1,2,0,100,100,100,16.5082812791309,0,1,1,1,0,100,100,100,13.6910335566571,1,1,2,5,100,100,100,100,33.8866403938665,0,0.178651697879387,1,1,0,17.8651697879387,100,100
E01026177,East Midlands,E07000138,Lincoln,806.167984008789,23.5854053796953,0,1,1,2,0,100,100,100,17.0831790487546,0,1,1,1,0,100,100,100,14.0340412170715,1,1,2,5,100,100,100,100,35.6711453119628,0,0,1,1,0,0,100,100
E01026178,East Midlands,E07000138,Lincoln,799.942741394043,27.5462386521264,0,1,1,1.82749675143356,0,100,100,100,18.328508124578,0,1,1,1,0,100,100,100,14.3896108215689,0.827496751433559,1,2,4.82749675143356,82.7496751433558,100,100,100,39.7987288376026,0,0,1,1,0,0,100,100
E01026179,East Midlands,E07000139,North Kesteven,481.477584838867,58.8566813143306,0,0,0,0.736842120274963,0,0,0,73.6842120274963,84.3042109624081,0,0,0,0,0,0,0,0,38.7624716190332,0,0,2.33638443036669,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026180,East Midlands,E07000139,North Kesteven,665.474723815918,76.8573689811476,0,0,0,0,0,0,0,0,91.8012244859964,0,0,0,0,0,0,0,0,42.1724500854319,0,0,1.43211920311519,4,0,0,100,100,120,0,0,0,0,0,0,0,0
E01026182,East Midlands,E07000139,North Kesteven,637.930252075195,67.0754901181878,0,0,0,0,0,0,0,0,63.1715385570603,0,0,0,0,0,0,0,0,28.6207945072577,0,1,3,4,0,100,100,100,120,0,0,0,0,0,0,0,0
E01026183,East Midlands,E07000139,North Kesteven,1207.55017852783,120,0,0,0,0,0,0,0,0,107.515054438625,0,0,0,0,0,0,0,0,49.8854835750775,0,0,0,3.85127736693046,0,0,0,100,120,0,0,0,0,0,0,0,0
E01026184,East Midlands,E07000139,North Kesteven,559.703887939453,48.3156679642833,0,0,0,1,0,0,0,100,41.1033667149066,0,0,1,1,0,0,100,100,25.478228436382,0,1,2,4.38779528632372,0,100,100,100,114.688288476786,0,0,0,0,0,0,0,0
E01026185,East Midlands,E07000139,North Kesteven,892.441268920898,49.3926172508292,0,0,0,1,0,0,0,100,41.8421350331277,0,0,1,1,0,0,100,100,25.4311476849024,0,1,2.17037036809066,4.84074074473023,0,100,100,100,116.380679814347,0,0,0,0,0,0,0,0
E01026186,East Midlands,E07000139,North Kesteven,760.227722167969,43.8630140981678,0,0,0.623188411033103,1,0,0,62.3188411033103,100,29.9082468605277,0,0.613043472675801,1,1,0,61.3043472675801,100,100,20.9135357825122,0,1,2,3.42898551178425,0,100,100,100,77.2881720421795,0,0,0,0,0,0,0,0
E01026187,East Midlands,E07000139,North Kesteven,826.334518432617,48.316546647999,0,0,0.315999995494386,1,0,0,31.5999995494386,100,29.6061334759674,0,0.684000004505614,1,1,0,68.4000004505614,100,100,20.9473600407749,0,1,2,3.54133333200381,0,100,100,100,77.3661873258215,0,0,0,0,0,0,0,0
E01026188,East Midlands,E07000139,North Kesteven,1146.95230102539,44.8088281520722,0,0,0.539865516983286,1,0,0,53.9865516983286,100,32.0416049333862,0,0.143131611025558,1,1,0,14.3131611025558,100,100,23.3280978840306,0,1,2,4,0,100,100,100,84.5664738822632,0,0,0,0,0,0,0,0
E01026189,East Midlands,E07000139,North Kesteven,891.339508056641,43.2382576450681,0,0,0.698393075757856,1,0,0,69.8393075757856,100,34.8108292930593,0,0,1,1,0,0,100,100,21.4440052065797,0,1,1.32014833015166,3,0,100,100,100,95.0095068128301,0,0,0,0,0,0,0,0
E01026190,East Midlands,E07000139,North Kesteven,711.749420166016,49.2942257275566,0,0,0.222910219505926,1,0,0,22.2910219505926,100,38.6347673479303,0,0,1,1,0,0,100,100,22.918545232467,0,1,1.45510835946499,3,0,100,100,100,106.424272317831,0,0,0,0,0,0,0,0
E01026191,East Midlands,E07000139,North Kesteven,767.94017791748,53.42982770172,0,0,0,1,0,0,0,100,47.5538870847944,0,0,0.380200854489208,1,0,0,38.0200854489208,100,26.6082496362683,0,1,1.20946914402205,3,0,100,100,100,116.045208080625,0,0,0,0,0,0,0,0
