LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026309,East Midlands,E07000141,South Kesteven,677,12.9960217729528,2,5.36041358936485,10,10,100,100,100,100,10.8510638297872,4,6.20384047267356,10,10,100,100,100,100,8.72073212493495,8.79615952732644,10,10,10,100,100,100,100
E01026310,East Midlands,E07000141,South Kesteven,433,15.011133436807,0.471131639722864,5.95842956120092,10,10,47.1131639722864,100,100,100,10.7074939564867,3.04157043879908,7,10,10,100,100,100,100,8.04915389276915,9.72286374133949,10,10,10,100,100,100,100
E01026311,East Midlands,E07000141,South Kesteven,661,14.6784703810167,0.983358547655068,6.94251134644478,10,10,56.8835098335855,100,100,100,10.075382803298,4,7,9.7231467473525,10,100,100,100,100,8.14630172502587,7.75642965204236,10,10,10,100,100,100,100
E01026312,East Midlands,E07000141,South Kesteven,464,11.2673267326733,1,8.24137931034483,10,10,100,100,100,100,9.02970297029703,4,7,10,10,100,100,100,100,7.47487981923062,7.02155172413793,10,10,10,100,100,100,100
E01026313,East Midlands,E07000141,South Kesteven,638,16.3521822920934,0.332288401253919,5.76489028213166,8.37460815047022,9.78213166144201,33.2288401253918,100,100,100,18.4304461942257,0.913793103448276,3.72884012539185,8.14263322884013,10,56.5830721003135,100,100,100,10.4131560951393,4.27429467084639,10,10,10,100,100,100,100
E01026314,East Midlands,E07000141,South Kesteven,490,5.54279219006735,1.26938775510204,7.37755102040816,10,10,100,100,100,100,6.70396825396825,1,1,4.49183673469388,10,100,100,100,100,6.0545315871163,1,10,10,10,100,100,100,100
E01026315,East Midlands,E07000141,South Kesteven,937,8.40468168082874,1.23479188900747,7.3906083244397,8.87299893276414,10,89.4343649946638,100,100,100,11.3571428571429,0.983991462113127,6.06189967982924,10,10,72.0384204909285,100,100,100,7.37041928581378,7.21237993596585,10,10,10,100,100,100,100
E01026316,East Midlands,E07000141,South Kesteven,882,9.05566324600598,2.01927437641723,5.34467120181406,7.43197278911565,9.64852607709751,100,100,100,100,15.0800487606664,0.773242630385488,2.1156462585034,4.01587301587302,8.20975056689342,38.6621315192744,100,100,100,9.11908573505598,2.79478458049887,10,10,10,100,100,100,100
E01026317,East Midlands,E07000141,South Kesteven,852,10.5584658559401,2.46361502347418,9.54107981220657,10,10,88.0281690140845,100,100,100,8.21094480823199,4.30164319248826,6.88028169014085,10,10,100,100,100,100,8.31280654763595,6.57863849765258,10,10,10,100,100,100,100
E01026318,East Midlands,E07000141,South Kesteven,735,11.9925093632959,1.41904761904762,9.04897959183674,10,10,100,100,100,100,8.57443820224719,4,6.79047619047619,10,10,100,100,100,100,8.74560837352767,6.4734693877551,10,10,10,100,100,100,100
E01026319,East Midlands,E07000141,South Kesteven,1033,13.8568689774233,0.605033881897386,8.62633107454017,10,10,60.5033881897386,100,100,100,9.58474576271187,3.74443368828654,6.86447241045499,9.86447241045498,10,100,100,100,100,8.61586092371264,7.53533397870281,10,10,10,100,100,100,100
E01026320,East Midlands,E07000141,South Kesteven,589,24.7495750708215,0,2.74363327674024,7.39898132427844,10,0,100,100,100,13.100283286119,2.30730050933786,6,10,10,100,100,100,100,10.2697504054386,8.78777589134126,10,10,10,100,100,100,100
E01026321,East Midlands,E07000141,South Kesteven,479,21.8310487988573,0,4.48016701461378,8.96033402922756,10,0,100,100,100,12.5194099378882,2.26722338204593,6,10,10,100,100,100,100,9.04083085282249,8.96033402922756,10,10,10,100,100,100,100
