LSOA_code,Region,LA_Code,LA_Name,GP_pop,GPPTt,GPPT15n,GPPT30n,GPPT45n,GPPT60n,GPPT15pct,GPPT30pct,GPPT45pct,GPPT60pct,GPCyct,GPCyc15n,GPCyc30n,GPCyc45n,GPCyc60n,GPCyc15pct,GPCyc30pct,GPCyc45pct,GPCyc60pct,GPCart,GPCar15n,GPCar30n,GPCar45n,GPCar60n,GPCar15pct,GPCar30pct,GPCar45pct,GPCar60pct
E01026208,East Midlands,E07000139,North Kesteven,662.9,27.7084327895523,1.64187660280585,2.81369739025494,4.76949766178911,6.2535827424951,54.7292200935284,70.3424347563735,70.3424347563735,70.3424347563735,15.8468100799017,1.64187660280585,4.15613214662845,6.31392366872832,7.85955649419219,54.7292200935284,100,100,100,9.5699815611555,4.40684869512747,10,10,10,100,100,100,100
E01026209,East Midlands,E07000139,North Kesteven,955.5,19.0540672101473,0,4.74840397697541,5.86436420722135,9.49461015175301,0,100,100,100,20.4337177033493,0,5.0021978021978,6.88069073783359,9.81287284144427,0,100,100,100,11.2265263157895,6.19581371009942,10,10,10,100,100,100,100
E01026210,East Midlands,E07000139,North Kesteven,1000.5,13.8168286941525,0.914342828585707,4.64767616191904,8.69575212393803,9.46386806596702,70.7446276861569,94.0429785107446,94.0429785107446,100,12.7563981244672,0.734532733633183,1.70954522738631,6.32283858070964,9.20589705147426,63.1084457771114,100,100,100,8.1219820971867,4.48165917041479,10,10,10,100,100,100,100
E01026211,East Midlands,E07000139,North Kesteven,661.7,16.8214751677691,1.26069215656642,5.97007707420281,9.78676137222306,10,63.034607828321,100,100,100,17.7115760322256,1.26069215656642,2.68248450959649,7.57352274444612,10,63.034607828321,100,100,100,9.91738167170191,3.46924588181956,10,10,10,100,100,100,100
E01026212,East Midlands,E07000139,North Kesteven,693.2,10.0139760554505,1.7934218118869,6,10,10,100,100,100,100,8.22235664776308,2,2.38603577611079,6.96667628390075,10,100,100,100,100,6.72670447385003,5,10,10,10,100,100,100,100
E01026213,East Midlands,E07000139,North Kesteven,790.4,5.83267888823181,2.36234817813765,6.35045546558704,10,10,100,100,100,100,6.9247191011236,2,3.1309463562753,6.56098178137652,10,100,100,100,100,6.1182436428149,4.8690536437247,10,10,10,100,100,100,100
E01026214,East Midlands,E07000139,North Kesteven,494.5,11.0015466175334,1.95571284125379,10,10,10,100,100,100,100,9.34621333333333,4,10,10,10,100,100,100,100,7.4044,10,10,10,10,100,100,100,100
E01026215,East Midlands,E07000139,North Kesteven,464.2,11.6586879521971,1.75894011202068,10,10,10,100,100,100,100,10.8432614807873,4,10,10,10,100,100,100,100,7.91051546391753,10,10,10,10,100,100,100,100
E01026218,East Midlands,E07000139,North Kesteven,516.4,5.40201906412478,2.70449264136328,9.70449264136328,10,10,100,100,100,100,6.96586655112652,3,10,10,10,100,100,100,100,6.43589254766031,7.90491866769946,10,10,10,100,100,100,100
E01026219,East Midlands,E07000139,North Kesteven,529,8.79204778156996,2.00793950850662,9.51379962192817,10,10,100,100,100,100,7.87923208191126,3.25293005671078,10,10,10,100,100,100,100,6.88721843003413,9,10,10,10,100,100,100,100
