LSOA_code,Region,LA_Code,LA_Name,Hosp_pop,HospPTt,HospPT15n,HospPT30n,HospPT45n,HospPT60n,HospPT15pct,HospPT30pct,HospPT45pct,HospPT60pct,HospCyct,HospCyc15n,HospCyc30n,HospCyc45n,HospCyc60n,HospCyc15pct,HospCyc30pct,HospCyc45pct,HospCyc60pct,HospCart,HospCar15n,HospCar30n,HospCar45n,HospCar60n,HospCar15pct,HospCar30pct,HospCar45pct,HospCar60pct
E01026129,East Midlands,E07000138,Lincoln,741.254614,61.3225816676491,0,0,0,0.337588,0,0,0,33.7588,36.5881087476747,0,0,1,1,0,0,100,100,23.1234095253442,0,1,4,7.832624,0,100,100,100
E01026130,East Midlands,E07000138,Lincoln,581.438015,51.8304402119405,0,0,0,1,0,0,0,100,33.0546796408399,0,0,1,1,0,0,100,100,20.6814978470674,0,1,4,8,0,100,100,100
E01026131,East Midlands,E07000138,Lincoln,605.62079,52.8809025065477,0,0,0,1,0,0,0,100,32.9513938845035,0,0,1,1,0,0,100,100,21.556991817841,0,1,4,8,0,100,100,100
E01026132,East Midlands,E07000138,Lincoln,555.15239,28.1722923876437,0,1,1,1,0,100,100,100,14.9024984500714,0.187499,1,1,1,18.7499,100,100,100,14.2366485857768,0.8125,1,1.374999,7.187499,81.25,100,100,100
E01026133,East Midlands,E07000138,Lincoln,957.84816,31.2734302818208,0,0.331503,1,1,0,33.1503,100,100,16.9238108555052,0,1,1,1,0,100,100,100,15.0231305359411,0.108671,1,1.618002,6.949506,10.8671,100,100,100
E01026134,East Midlands,E07000138,Lincoln,768.591663,29.4942858975183,0,0.649794,1,1.677154,0,64.9794,100,100,18.311498984704,0,1,1,1,0,100,100,100,15.8573925615808,0,1,1.172366,6.187414,0,100,100,100
E01026135,East Midlands,E07000138,Lincoln,692.889063,38.3463783492176,0,0,1,1,0,0,100,100,21.6389539209013,0,1,1,1,0,100,100,100,18.0816974856507,0,1,2,7,0,100,100,100
E01026136,East Midlands,E07000138,Lincoln,610.877915,42.7083038214709,0,0,0.764199,1,0,0,76.4199,100,24.3374491120388,0,1,1,1,0,100,100,100,19.2286916741566,0,1,2.406196,7.170395,0,100,100,100
E01026137,East Midlands,E07000138,Lincoln,488.912617,42.9634958283798,0,0,1,1,0,0,100,100,28.0756168597678,0,1,1,1,0,100,100,100,20.8572435495128,0,1,2.227956,5.292473,0,100,100,100
E01026138,East Midlands,E07000138,Lincoln,547.792416,45.2214409294073,0,0,0.393474,1,0,0,39.3474,100,29.8136685864108,0,0.819577,1,1,0,81.9577,100,100,21.8218884695801,0,1,2.370441,5,0,100,100,100
E01026139,East Midlands,E07000138,Lincoln,480.501217,50.9732273666047,0,0,0,1.783369,0,0,0,100,30.8043098031251,0,0.280087,1,1,0,28.0087,100,100,22.4232272548365,0,1,2,6,0,100,100,100
E01026140,East Midlands,E07000138,Lincoln,657.140614,45.0965931406134,0,0,0.423999,1,0,0,42.3999,100,30.4170912429749,0,0.359999,1,1,0,35.9999,100,100,22.0081264948185,0,1,2.614399,5,0,100,100,100
E01026141,East Midlands,E07000138,Lincoln,561.460941,47.4534478119209,0,0,0,2,0,0,0,100,27.7344162677335,0,1,1,1,0,100,100,100,21.1744230758615,0,1,2,6,0,100,100,100
E01026142,East Midlands,E07000138,Lincoln,471.038392,43.4836661959655,0,0,1,1.294642,0,0,100,100,26.380033608251,0,1,1,1,0,100,100,100,20.5965101830911,0,1,2,5,0,100,100,100
E01026143,East Midlands,E07000138,Lincoln,747.563164,23.3115163722912,0,1,1,1,0,100,100,100,12.6930405671174,1,1,1,1,100,100,100,100,13.3262538498228,1,1,3,8,100,100,100,100
E01026144,East Midlands,E07000138,Lincoln,545.689565,33.4997313399786,0,0,1,1,0,0,100,100,15.7590985302728,0.190751,1,1,1,19.0751,100,100,100,16.152459269402,0,1,3.809248,8,0,100,100,100
E01026145,East Midlands,E07000138,Lincoln,650.832065,29.5576629015914,0,0.400646,1,1,0,40.0646,100,100,14.2654034795285,1,1,1,1,100,100,100,100,14.3064148661116,0.804523,1,3.819063,8,80.4523,100,100,100
E01026146,East Midlands,E07000138,Lincoln,729.688938,28.6881361931128,0,0.684438,1,1,0,68.4438,100,100,14.4588176540156,0.684438,1,1,1,68.4438,100,100,100,15.1091515701248,0.142651,1,3.481268,8,14.2651,100,100,100
E01026147,East Midlands,E07000138,Lincoln,803.288686,32.2983987939368,0,0.481675,1,1,0,48.1675,100,100,17.527171411755,0.341623,1,1,1,34.1623,100,100,100,14.9885508538952,0.481675,1,3.658376,8,48.1675,100,100,100
E01026148,East Midlands,E07000138,Lincoln,935.768234,25.2552482258981,0,1,1,1,0,100,100,100,13.0414374512533,1,1,1,1,100,100,100,100,11.794877319151,1,1,3,8,100,100,100,100
E01026149,East Midlands,E07000138,Lincoln,809.597237,30.2449254552263,0,0.471428,1,1,0,47.1428,100,100,19.2089337677811,0,1,1,1,0,100,100,100,14.2238712674312,1,1,3.871428,8,100,100,100,100
E01026150,East Midlands,E07000138,Lincoln,763.334538,30.5594032139475,0,0.319559,1,1,0,31.9559,100,100,18.2384580790359,0,1,1,1,0,100,100,100,12.8743444940785,1,1,3.183195,8.315426,100,100,100,100
E01026151,East Midlands,E07000138,Lincoln,845.345687,29.6445321065819,0,0.583333,1,1,0,58.3333,100,100,15.8737518438689,0.442786,1,1,1,44.2786,100,100,100,12.8965063693912,1,1,2.838308,8,100,100,100,100
E01026152,East Midlands,E07000138,Lincoln,520.455367,23.5219101866614,0,1,1,1,0,100,100,100,14.438456364631,1,1,1,1,100,100,100,100,11.8439406277936,1,1,3,9,100,100,100,100
E01026153,East Midlands,E07000138,Lincoln,936.819659,19.944634208605,0,1,1,1,0,100,100,100,14.5245331125964,0.731762,1,1,1,73.1762,100,100,100,11.7623462940468,1,1,2.888888,8.520763,100,100,100,100
E01026154,East Midlands,E07000138,Lincoln,469.986967,21.6980412519163,0,1,1,1,0,100,100,100,12.4022024853178,1,1,1,1,100,100,100,100,10.6727493857774,1,1,2.778523,9,100,100,100,100
E01026155,East Midlands,E07000138,Lincoln,718.123264,23.6279979670908,0,1,1,1,0,100,100,100,16.8106242997013,0,1,1,1,0,100,100,100,12.8170183574935,1,1,2.972181,9,100,100,100,100
E01026156,East Midlands,E07000138,Lincoln,477.346942,23.9689494951091,0,1,1,1,0,100,100,100,13.1860501966492,1,1,1,1,100,100,100,100,10.6739660853908,1,1,3,8.469162,100,100,100,100
E01026157,East Midlands,E07000138,Lincoln,639.26639,21.9821571188481,0,1,1,1,0,100,100,100,16.6357281922626,0,1,1,1,0,100,100,100,12.4114005715907,1,1,3,9,100,100,100,100
E01026158,East Midlands,E07000138,Lincoln,681.32339,52.8358602830123,0,0,0,1,0,0,0,100,32.1473518088407,0,0,1,1,0,0,100,100,22.7477874892001,0,1,4,7.814814,0,100,100,100
E01026159,East Midlands,E07000138,Lincoln,635.06069,54.4812436796838,0,0,0,1,0,0,0,100,32.4171296062456,0,0,1,1,0,0,100,100,22.8182719458899,0,1,4,8,0,100,100,100
E01026160,East Midlands,E07000138,Lincoln,603.51794,58.4452912257268,0,0,0,0.764808,0,0,0,76.4808,36.2901539274362,0,0,1,1,0,0,100,100,23.6328997817406,0,1,4,8,0,100,100,100
E01026161,East Midlands,E07000138,Lincoln,709.711865,44.5503410322722,0,0,0.786666,1,0,0,78.6666,100,25.8748108966406,0,1,1,1,0,100,100,100,19.9278268148733,0,1,2.792592,7.404444,0,100,100,100
E01026162,East Midlands,E07000138,Lincoln,602.466515,50.2137828921772,0,0,0.172774,0.818499,0,0,17.2774,81.8499,30.04230357964,0,0.645724,1,1,0,64.5724,100,100,22.015464835142,0,1,3.354275,7.1815,0,100,100,100
E01026163,East Midlands,E07000138,Lincoln,602.466515,57.8179853495429,0,0,0,1.223385,0,0,0,81.6753,36.0932651127086,0,0,1,1,0,0,100,100,24.2046173656688,0,1,4,7.397905,0,100,100,100
E01026164,East Midlands,E07000138,Lincoln,555.152391,26.6402608983182,0,0.753787,1,1,0,75.3787,100,100,13.2339166265688,0.753787,1,1,1,75.3787,100,100,100,10.3862314681899,1,1,3,8.246212,100,100,100,100
E01026165,East Midlands,E07000138,Lincoln,714.968988,25.8526490953835,0,1,1,1,0,100,100,100,16.134403408251,0.308823,1,1,1,30.8823,100,100,100,11.7680113705044,1,1,2.822058,9,100,100,100,100
E01026166,East Midlands,E07000138,Lincoln,539.381017,31.4964492647023,0,0.192982,1,1,0,19.2982,100,100,16.3193740962561,0,1,1,1,0,100,100,100,11.7762356723553,1,1,3,8.259259,100,100,100,100
E01026167,East Midlands,E07000138,Lincoln,799.082987,17.1422939928195,0.35263100000000003,1,1,1,35.2631,100,100,100,10.155150176161,1,1,1,1,100,100,100,100,9.43242810496126,1,1,2.777631,8.151315,100,100,100,100
E01026168,East Midlands,E07000138,Lincoln,609.82649,31.7981539981096,0,0,1,1,0,0,100,100,17.9620385117439,0,1,1,1,0,100,100,100,12.8237189668598,1,1,3,8,100,100,100,100
E01026169,East Midlands,E07000138,Lincoln,703.403313,46.9314280041193,0,0,0.194319,1.173393,0,0,19.4319,100,28.7093027691798,0,0.852017,1,1,0,85.2017,100,100,20.8336305444213,0,1,2.321375,6,0,100,100,100
E01026170,East Midlands,E07000138,Lincoln,594.055115,45.6059878168457,0,0,0.378761,2,0,0,37.8761,100,26.5686290527594,0,1,1,1,0,100,100,100,20.1604842977016,0,1,2,6,0,100,100,100
E01026171,East Midlands,E07000138,Lincoln,701.300465,51.3276212499776,0,0,0,1.41829,0,0,0,100,29.8851009065587,0,0.362818,1,1,0,36.2818,100,100,22.4143424322846,0,1,2.823088,6,0,100,100,100
E01026172,East Midlands,E07000138,Lincoln,599.31224,42.994079393423,0,0,1,1,0,0,100,100,24.5158533106651,0,1,1,1,0,100,100,100,19.05384823688,0,1,2,7,0,100,100,100
E01026173,East Midlands,E07000138,Lincoln,658.192039,43.5977966786941,0,0,0.801916,1,0,0,80.1916,100,25.4735971055807,0,1,1,1,0,100,100,100,19.7440405103359,0,1,2,6,0,100,100,100
E01026174,East Midlands,E07000138,Lincoln,635.06069,32.6592124153435,0,0.225165,1,1.831125,0,22.5165,100,100,19.8444077291527,0,1,1,1,0,100,100,100,16.3530482251102,0,1,1.60596,6,0,100,100,100
E01026175,East Midlands,E07000138,Lincoln,816.957212,38.1397354768154,0,0,1,2,0,0,100,100,22.6868288980204,0,1,1,1,0,100,100,100,17.8352568839958,0,1,2,6,0,100,100,100
E01026176,East Midlands,E07000138,Lincoln,913.688311,26.3130231712879,0,1,1,1,0,100,100,100,14.5108147280023,0.886075,1,1,1,88.6075,100,100,100,13.9086212950027,1,1,1,6.750287,100,100,100,100
E01026177,East Midlands,E07000138,Lincoln,757.025988,27.2006225777438,0,1,1,1,0,100,100,100,14.8190258956817,0.320833,1,1,1,32.0833,100,100,100,14.0053666820488,1,1,1,6.666666,100,100,100,100
E01026178,East Midlands,E07000138,Lincoln,749.666013,28.5123377265972,0,1,1,1.192145,0,100,100,100,16.4771453177575,0,1,1,1,0,100,100,100,15.1394332984362,0.368863,1,1,6.684431,36.8863,100,100,100
E01026179,East Midlands,E07000139,North Kesteven,447.92378,66.8919939934129,0,0,0,0,0,0,0,0,82.3188835036731,0,0,0,0,0,0,0,0,33.1339511679709,0,0,3,4.764845,0,0,100,100
E01026180,East Midlands,E07000139,North Kesteven,585.173584,82.948927811361,0,0,0,0,0,0,0,0,89.8414552549907,0,0,0,0,0,0,0,0,33.680626565042,0,0,2,5,0,0,100,100
E01026182,East Midlands,E07000139,North Kesteven,578.789872,51.0136280838324,0,0,0,1,0,0,0,100,63.943584004227,0,0,0,0,0,0,0,0,30.632722819338,0,0.262867,3,6,0,26.2867,100,100
E01026183,East Midlands,E07000139,North Kesteven,1082.039154,102.752063930672,0,0,0,0,0,0,0,0,105.111710459355,0,0,0,0,0,0,0,0,39.6564929266105,0,0,2.643067,6,0,0,100,100
E01026184,East Midlands,E07000139,North Kesteven,566.022448,49.0496293958561,0,0,0.227443,1,0,0,22.7443,100,39.295185032653,0,0,1,1,0,0,100,100,23.7807794833454,0,1,3,5,0,100,100,100
E01026185,East Midlands,E07000139,North Kesteven,814.987209,47.6665972864189,0,0,0.302872,1,0,0,30.2872,100,39.7444267369231,0,0,1,1,0,0,100,100,23.6671582173362,0,1,3,5.661879,0,100,100,100
E01026186,East Midlands,E07000139,North Kesteven,699.016444,41.5746156707799,0,0,0.809741,1,0,0,80.9741,100,27.7475200895591,0,0.849315,1,1,0,84.9315,100,100,18.9877606820132,0,1,2.619482,5.400304,0,100,100,100
E01026187,East Midlands,E07000139,North Kesteven,670.289742,46.8187259395417,0,0,0.346031,1,0,0,34.6031,100,27.2369622401086,0,0.653968,1,1,0,65.3968,100,100,18.9761307536204,0,1,1.692063,6.006349,0,100,100,100
E01026188,East Midlands,E07000139,North Kesteven,1040.545028,42.2832505562358,0,0,0.777096,1,0,0,77.7096,100,30.3763167655015,0,0.432515,1,1,0,43.2515,100,100,20.7531717503732,0,1,3,6.35276,0,100,100,100
E01026189,East Midlands,E07000139,North Kesteven,811.795353,46.7857362048119,0,0,0.184796,1,0,0,18.4796,100,32.574513422418,0,0.184796,1,1,0,18.4796,100,100,19.402505598996,0,1,1.259501,6,0,100,100,100
E01026190,East Midlands,E07000139,North Kesteven,623.475855,50.2520450501455,0,0,0,1,0,0,0,100,36.4522297640274,0,0,1,1,0,0,100,100,21.1570583471837,0,1,1.849829,5.424914,0,100,100,100
E01026191,East Midlands,E07000139,North Kesteven,741.574525,51.3896726999359,0,0,0,1,0,0,0,100,45.7653776083615,0,0,0.3802,1,0,0,38.02,100,23.5688204006095,0,1,1,5.209469,0,100,100,100
E01026192,East Midlands,E07000139,North Kesteven,483.034195,85.9467239379883,0,0,0,0.378854,0,0,0,37.8854,49.8531979304807,0,0,0.403083,1,0,0,40.3083,100,20.9764124458402,0,1.378854,4.403083,9.185022,0,100,100,100
E01026193,East Midlands,E07000139,North Kesteven,695.824589,67.0681553344117,0,0,0.35474,0.35474,0,0,35.474,35.474,57.5060043588936,0,0,0,0.848623,0,0,0,84.8623,27.214174149992,0,1,4.129969,6.484709,0,100,100,100
E01026194,East Midlands,E07000139,North Kesteven,830.946488,55.503413301959,0,0,0,1.796414,0,0,0,100,66.605031647628,0,0,0,0,0,0,0,0,30.6510087903801,0,0.154929,3,7.489116,0,15.4929,100,100
E01026195,East Midlands,E07000139,North Kesteven,879.888279,53.4698913517424,0,0,0,1.330108,0,0,0,100,56.9724560626387,0,0,0,0.669891,0,0,0,66.9891,28.6532654565854,0,0.669891,3,6.899637,0,66.9891,100,100
E01026196,East Midlands,E07000139,North Kesteven,575.598016,49.4995568728095,0,0,0,1.358595,0,0,0,100,73.7099792637271,0,0,0,0,0,0,0,0,27.6594348312113,0,1.641404,3,8,0,100,100,100
E01026197,East Midlands,E07000139,North Kesteven,556.44688,120,0,0,0,0,0,0,0,0,85.1682404138417,0,0,0,0,0,0,0,0,29.7516038798541,0,0.573613,3,6.305927,0,57.3613,100,100
E01026198,East Midlands,E07000139,North Kesteven,422.388932,120,0,0,0,0,0,0,0,0,77.8197460259764,0,0,0,0,0,0,0,0,27.7793677779772,0,0.61209,3,6.61209,0,61.209,100,100
E01026199,East Midlands,E07000139,North Kesteven,997.986949,98.1014406436554,0,0,0,0.188699,0,0,0,18.8699,58.4630842771726,0,0,0,0.735607,0,0,0,73.5607,28.8562456764103,0,1.02985,5.158848,6.59275,0,73.5607,100,100
E01026200,East Midlands,E07000139,North Kesteven,669.225789,78.5370835010822,0,0,0,0,0,0,0,0,88.4140081014389,0,0,0,0,0,0,0,0,35.5037175288567,0,0,2.257551,5.230524,0,0,100,100
E01026201,East Midlands,E07000139,North Kesteven,775.620987,85.8969818399153,0,0,0,0,0,0,0,0,95.1578480560361,0,0,0,0,0,0,0,0,36.6178104659073,0,0,2,5.412894,0,0,100,100
E01026202,East Midlands,E07000139,North Kesteven,850.097624,72.088157896912,0,0,0,0,0,0,0,0,90.1790601230972,0,0,0,0,0,0,0,0,36.0826659027845,0,0,2.123904,5,0,0,100,100
E01026203,East Midlands,E07000139,North Kesteven,792.644218,43.9691643354357,0,0,0.497986,1,0,0,49.7986,100,28.2146808788799,0,0.497986,1,1,0,49.7986,100,100,18.9520021754459,0,1,1,6,0,100,100,100
E01026204,East Midlands,E07000139,North Kesteven,725.615245,47.346237537526,0,0,0.145161,1,0,0,14.5161,100,35.1225993109494,0,0,1,1,0,0,100,100,22.1058042510217,0,1,1,5.145161,0,100,100,100
E01026205,East Midlands,E07000139,North Kesteven,674.545549,46.9774855026593,0,0,0.205047,1,0,0,20.5047,100,36.429094199016,0,0,1,1,0,0,100,100,22.4986840251215,0,1,1,5.205047,0,100,100,100
E01026206,East Midlands,E07000139,North Kesteven,775.620986,47.6918435674225,0,0,0.15775,1,0,0,15.775,100,36.0694117100594,0,0,1,1,0,0,100,100,22.6074838077321,0,1,1,5,0,100,100,100
E01026207,East Midlands,E07000139,North Kesteven,556.44688,96.5331132852348,0,0,0,0,0,0,0,0,105.415565703325,0,0,0,0,0,0,0,0,37.3245385877646,0,0,3.024856,6.024856,0,0,100,100
E01026208,East Midlands,E07000139,North Kesteven,674.54555,93.3338946559973,0,0,0,0,0,0,0,0,93.0308950591506,0,0,0,0,0,0,0,0,33.6499940147177,0,0,3.173501,4.70347,0,0,100,100
E01026209,East Midlands,E07000139,North Kesteven,972.452101,97.2474773206589,0,0,0.187089,0.254923,0,0,18.7089,25.4923,84.2786421949583,0,0,0,0,0,0,0,0,29.1836533363656,0,0.391684,3.745076,6.204595,0,39.1684,100,100
E01026210,East Midlands,E07000139,North Kesteven,1018.202035,91.7426531585758,0,0,0,0.103448,0,0,0,10.3448,94.4138398400393,0,0,0,0,0,0,0,0,35.8847924686328,0,0.103448,1.774294,5.83699,0,10.3448,100,100
E01026211,East Midlands,E07000139,North Kesteven,673.481598,56.5066840786485,0,0,0,0.843601,0,0,0,84.3601,58.2402440584623,0,0,0,0.843601,0,0,0,84.3601,26.6511798845884,0,1,2.573459,5.417061,0,100,100,100
E01026212,East Midlands,E07000139,North Kesteven,705.400156,61.7866933960406,0,0,0,0.19457,0,0,0,19.457,64.734083326073,0,0,0,0,0,0,0,0,27.9644863591279,0,1,3,5,0,100,100,100
E01026213,East Midlands,E07000139,North Kesteven,804.347689,59.1759335015016,0,0,0,0.695767,0,0,0,69.5767,65.5265081848437,0,0,0,0,0,0,0,0,28.0862807415171,0,1,3,5,0,100,100,100
E01026214,East Midlands,E07000139,North Kesteven,503.249282,41.4220702362747,0,0,1,2,0,0,100,100,33.6551848788394,0,0,1,1,0,0,100,100,23.2771913595397,0,1,3,6,0,100,100,100
E01026215,East Midlands,E07000139,North Kesteven,472.394675,46.7118806359488,0,0,0.252252,2,0,0,25.2252,100,32.1241243067622,0,0,1,1,0,0,100,100,22.4820205237391,0,1,2.506756,6,0,100,100,100
E01026218,East Midlands,E07000139,North Kesteven,525.592274,33.3923107679943,0,0,1,2,0,0,100,100,37.9336074835444,0,0,1,1,0,0,100,100,26.2619613955047,0,1,3.095141,6,0,100,100,100
E01026219,East Midlands,E07000139,North Kesteven,538.359696,41.9340817599252,0,0,0.756916,2,0,0,75.6916,100,34.932371008709,0,0,1,1,0,0,100,100,24.299762617623202,0,1,2.503952,6,0,100,100,100
E01026220,East Midlands,E07000139,North Kesteven,1040.545027,47.5282503576087,0,0,0.309815,2,0,0,30.9815,100,35.3142906154829,0,0,1,1,0,0,100,100,24.5896419670224,0,1,2.168711,6,0,100,100,100
E01026221,East Midlands,E07000139,North Kesteven,986.283477,92.5370443855278,0,0,0.213592,0.213592,0,0,21.3592,21.3592,75.2129894022342,0,0,0,0.106796,0,0,0,10.6796,27.180337859732,0,0.811218,2.640776,6.106796,0,81.1218,100,100
E01026222,East Midlands,E07000139,North Kesteven,752.214042,70.0573713324043,0,0,0,0,0,0,0,0,104.572739950459,0,0,0,0,0,0,0,0,35.0699997719754,0,0,3.35785,6,0,0,100,100
E01026223,East Midlands,E07000139,North Kesteven,859.673192,79.4701818130478,0,0,0,0,0,0,0,0,104.029050757634,0,0,0,0,0,0,0,0,36.1317207351429,0,0,3,4.877475,0,0,100,100
E01026224,East Midlands,E07000139,North Kesteven,811.795354,73.0854763710452,0,0,0,0,0,0,0,0,104.784779875056,0,0,0,0,0,0,0,0,36.0665381041271,0,0,2.664482,5.175622,0,0,100,100
E01026225,East Midlands,E07000139,North Kesteven,775.620986,55.1455586272798,0,0,0,0.864197,0,0,0,86.4197,40.0560960198979,0,0,1,1,0,0,100,100,22.5621587257926,0,1,4,7.703703,0,100,100,100
E01026226,East Midlands,E07000139,North Kesteven,817.115113,51.4176384938695,0,0,0,1,0,0,0,100,37.3949215336309,0,0,1,1,0,0,100,100,21.8412291190052,0,1,4,8,0,100,100,100
E01026227,East Midlands,E07000139,North Kesteven,759.661707,54.560124481685,0,0,0,0.738095,0,0,0,73.8095,81.0190893599033,0,0,0,0,0,0,0,0,27.8337580052203,0,1,3.329131,5.408963,0,100,100,100
E01026228,East Midlands,E07000139,North Kesteven,623.475855,54.1828115405243,0,0,0,0.812286,0,0,0,81.2286,78.717690352399,0,0,0,0,0,0,0,0,26.8681877368285,0,1,3,6.204778,0,100,100,100
E01026229,East Midlands,E07000139,North Kesteven,526.656225,91.9974218715321,0,0,0,0,0,0,0,0,85.8048140375238,0,0,0,0,0,0,0,0,30.0756154048956,0,0.533333,4,5.8,0,53.3333,100,100
E01026230,East Midlands,E07000139,North Kesteven,568.150352,80.9509194103807,0,0,0,0,0,0,0,0,86.7968868530094,0,0,0,0,0,0,0,0,30.3362187078871,0,0.260299,4,6,0,26.0299,100,100
E01026231,East Midlands,E07000139,North Kesteven,955.428869,55.5471502369661,0,0,0,1,0,0,0,100,81.2399725415359,0,0,0,0,0,0,0,0,28.6800532586099,0,1,3.026726,5.136971,0,100,100,100
E01026232,East Midlands,E07000139,North Kesteven,922.446359,62.9038755399371,0,0,0,0.328719,0,0,0,32.8719,84.4002244651864,0,0,0,0,0,0,0,0,31.7555682794763,0,0.192618,3.731257,5,0,19.2618,100,100
E01026233,East Midlands,E07000139,North Kesteven,708.592012,52.8965999213534,0,0,0,1,0,0,0,100,77.0740757661707,0,0,0,0,0,0,0,0,27.2124086822888,0,1,3,5.851351,0,100,100,100
E01026234,East Midlands,E07000139,North Kesteven,1050.120595,52.5848471357348,0,0,0,1,0,0,0,100,73.4697729431979,0,0,0,0,0,0,0,0,25.6842195659139,0,1,3,6.612968,0,100,100,100
E01026235,East Midlands,E07000139,North Kesteven,706.464109,63.6663131187702,0,0,0,0.253012,0,0,0,25.3012,83.7136427589345,0,0,0,0,0,0,0,0,29.8732732156975,0,0.551204,3.579819,5.17771,0,55.1204,100,100
E01026236,East Midlands,E07000139,North Kesteven,411.749413,75.3792773720359,0,0,0,0,0,0,0,0,84.6484091038607,0,0,0,0,0,0,0,0,29.3187506020474,0,1,3.744186,5.744186,0,100,100,100
E01026237,East Midlands,E07000139,North Kesteven,523.464368,47.715477893415,0,0,0,1,0,0,0,100,33.0146068455128,0,0,1,1,0,0,100,100,22.6988860498207,0,1,3,5,0,100,100,100
E01026238,East Midlands,E07000139,North Kesteven,474.522578,51.7774318183373,0,0,0,1,0,0,0,100,35.5370545911823,0,0,1,1,0,0,100,100,23.9324552835176,0,1,3,5.221973,0,100,100,100
E01026239,East Midlands,E07000140,South Holland,784.80504,71.2377491950989,0,0,0,0,0,0,0,0,61.2433893740177,0,0,0,0.354362,0,0,0,35.4362,19.9840471794208,0,1,2,5,0,100,100,100
E01026240,East Midlands,E07000140,South Holland,981.796373,70.2403736636483,0,0,0,0,0,0,0,0,59.8168415543596,0,0,0,0.527896,0,0,0,52.7896,19.266316607859,0,1,2,5,0,100,100,100
E01026241,East Midlands,E07000140,South Holland,711.064969,53.2684625593852,0,0,0.798518,0.798518,0,0,79.8518,79.8518,84.6516051185003,0,0,0,0,0,0,0,0,29.8734036603474,0,1.597037,2.146666,4.586666,0,79.8518,100,100
E01026242,East Midlands,E07000140,South Holland,637.324898,71.7255430634149,0,0,0,0,0,0,0,0,78.832211493267,0,0,0,0,0,0,0,0,32.3303091086917,0,0,2,6.328925,0,0,100,100
E01026243,East Midlands,E07000140,South Holland,597.294574,68.1841986007962,0,0,0,0,0,0,0,0,77.9733941237697,0,0,0,0,0,0,0,0,31.6312387459643,0,0,2,6.56261,0,0,100,100
E01026244,East Midlands,E07000140,South Holland,570.958835,88.1004887836593,0,0,0,0,0,0,0,0,83.9126676438509,0,0,0,0,0,0,0,0,35.5205500757904,0,0,2.726937,4.817343,0,0,100,100
E01026245,East Midlands,E07000140,South Holland,930.178322,89.5211614400108,0,0,0,0,0,0,0,0,111.282135501538,0,0,0,0,0,0,0,0,34.9927051732933,0,0,3,4.169875,0,0,100,100
E01026246,East Midlands,E07000140,South Holland,949.140056,99.6642153323615,0,0,0,0,0,0,0,0,114.743966174433,0,0,0,0,0,0,0,0,37.2010402989001,0,0,2.205327,3.681465,0,0,100,100
E01026247,East Midlands,E07000140,South Holland,880.667133,59.5228785753124,0,0,0,0.456937,0,0,0,45.6937,78.6732179104684,0,0,0,0,0,0,0,0,32.4180400292205,0,0,2.710526,5.118421,0,0,100,100
E01026248,East Midlands,E07000140,South Holland,976.529224,108.853055989063,0,0,0,0,0,0,0,0,98.6713143644337,0,0,0,0,0,0,0,0,37.1361817137015,0,0,2.565264,4.505933,0,0,100,100
E01026249,East Midlands,E07000140,South Holland,812.194209,116.621528194076,0,0,0,0,0,0,0,0,97.0590071792331,0,0,0,0,0,0,0,0,27.8482628636256,0,0.744487,2.383916,4.744487,0,74.4487,100,100
E01026250,East Midlands,E07000140,South Holland,809.03392,89.4132196187499,0,0,0,0,0,0,0,0,101.424443106528,0,0,0,0,0,0,0,0,36.9867195902952,0,0,3,4.483072,0,0,100,100
E01026251,East Midlands,E07000140,South Holland,744.774716,87.9309960481918,0,0,0,0,0,0,0,0,100.664551710186,0,0,0,0,0,0,0,0,37.3269041615734,0,0,3,5,0,0,100,100
E01026252,East Midlands,E07000140,South Holland,820.621645,90.756663329242,0,0,0,0,0,0,0,0,99.2584941163782,0,0,0,0,0,0,0,0,36.796011326411,0,0,3,5,0,0,100,100
E01026253,East Midlands,E07000140,South Holland,834.316231,95.6219710682714,0,0,0,0,0,0,0,0,103.336464704469,0,0,0,0,0,0,0,0,37.9151224690814,0,0,3,4.588383,0,0,100,100
E01026254,East Midlands,E07000140,South Holland,879.613703,108.696287582565,0,0,0,0,0,0,0,0,102.054187003767,0,0,0,0,0,0,0,0,32.1638910661354,0,0,2.132934,4,0,0,100,100
E01026255,East Midlands,E07000140,South Holland,837.47652,74.2843145656491,0,0,0,0,0,0,0,0,98.9724027715113,0,0,0,0,0,0,0,0,31.1873679554095,0,0,1.437735,3.81132,0,0,100,100
E01026256,East Midlands,E07000140,South Holland,776.377603,89.4446738952245,0,0,0,0,0,0,0,0,102.346467453394,0,0,0,0,0,0,0,0,32.3489357569279,0,0.134328,1.61601,3.61601,0,13.4328,100,100
E01026257,East Midlands,E07000140,South Holland,810.087351,84.2274029199467,0,0,0,0,0,0,0,0,102.925800038863,0,0,0,0,0,0,0,0,32.4558141554973,0,0,2.30169,4,0,0,100,100
E01026258,East Midlands,E07000140,South Holland,756.362441,57.1359588354434,0,0,0,0.862116,0,0,0,86.2116,97.9208258720554,0,0,0,0,0,0,0,0,37.2836626687303,0,0,3,5,0,0,100,100
E01026259,East Midlands,E07000140,South Holland,627.844032,71.1350856435012,0,0,0,0.28859,0,0,0,28.859,108.087164860232,0,0,0,0,0,0,0,0,37.1220886502009,0,0,3,4.166107,0,0,100,100
