LSOA_code,Region,LA_Code,LA_Name,Hosp_pop,HospPTt,HospPT15n,HospPT30n,HospPT45n,HospPT60n,HospPT15pct,HospPT30pct,HospPT45pct,HospPT60pct,HospCyct,HospCyc15n,HospCyc30n,HospCyc45n,HospCyc60n,HospCyc15pct,HospCyc30pct,HospCyc45pct,HospCyc60pct,HospCart,HospCar15n,HospCar30n,HospCar45n,HospCar60n,HospCar15pct,HospCar30pct,HospCar45pct,HospCar60pct
E01026016,East Midlands,E07000136,Boston,1012,65.264593446516,0,0,0,0.714426877470356,0,0,0,71.4426877470356,60.4930038676407,0,0,0,0.594861660079051,0,0,0,59.4861660079051,26.0178727975935,0,1,1.6096837944664,6.8102766798419,0,100,100,100
E01026017,East Midlands,E07000136,Boston,709,70.5399933518196,0,0,0,0.325811001410437,0,0,0,32.5811001410437,58.0896109693877,0,0,0,0.684062059238364,0,0,0,57.4047954866008,24.7124170918367,0,1,1,6,0,86.8829337094499,86.8829337094499,86.8829337094499
E01026018,East Midlands,E07000136,Boston,734,41.5245253338204,0,0,0.692098092643052,1,0,0,69.2098092643052,100,36.4076553341149,0,0,1,1,0,0,87.7384196185286,87.7384196185286,19.062631887456,0,1,1,6.95776566757493,0,87.7384196185286,87.7384196185286,87.7384196185286
E01026019,East Midlands,E07000136,Boston,1191,49.8727970656767,0,0,0.71872376154492,0.927791771620487,0,0,71.872376154492,92.7791771620487,40.1003632401017,0,0,0.927791771620487,1,0,0,69.1855583543241,76.4063811922754,20.5175263349074,0,1,1,6,0,76.4063811922754,76.4063811922754,76.4063811922754
E01026020,East Midlands,E07000136,Boston,949,45.7538536229152,0,0,0.83245521601686,0.83245521601686,0,0,83.245521601686,83.245521601686,39.7507305543618,0,0,1,1,0,0,91.5700737618546,91.5700737618546,20.0106746884401,0,1,1,6.16754478398314,0,91.5700737618546,91.5700737618546,91.5700737618546
E01026021,East Midlands,E07000136,Boston,786,16.9224305477164,0.384223918575064,1,1,1,38.4223918575064,100,100,100,12.5767112597547,0.88676844783715,1,1,1,85.2417302798982,96.5648854961832,96.5648854961832,96.5648854961832,10.3666053511706,1,1,2,5.20737913486005,96.5648854961832,96.5648854961832,96.5648854961832,96.5648854961832
E01026022,East Midlands,E07000136,Boston,890,17.6240226883028,0.353932584269663,1,1,1,35.3932584269663,100,100,100,11.9648630783758,0.838202247191011,1,1,1,71.3483146067416,87.5280898876404,87.5280898876404,87.5280898876404,10.6913739376771,1,1,2,5,87.5280898876404,87.5280898876404,87.5280898876404,87.5280898876404
E01026023,East Midlands,E07000136,Boston,603,40.2953691671183,0,0,1.70149253731343,1.85074626865672,0,0,85.0746268656716,100,58.2533846153846,0,0,0,0.850746268656716,0,0,0,74.6268656716418,21.9802637362637,0,2,2,3,0,89.5522388059701,89.5522388059701,89.5522388059701
E01026024,East Midlands,E07000136,Boston,850,69.2513506970098,0,0,0.618823529411765,1.23764705882353,0,0,61.8823529411765,61.8823529411765,49.4145715725806,0,0,0,1,0,0,0,93.0588235294118,20.3507157258065,0,1.61882352941176,2,3,0,93.0588235294118,93.0588235294118,93.0588235294118
E01026025,East Midlands,E07000136,Boston,1013,21.7720317379307,0,1,1,1.11451135241856,0,100,100,100,16.7677106005643,0.323790720631787,1,1,1,32.3790720631787,93.0898321816387,93.0898321816387,93.0898321816387,12.7257114066909,1,1,2,6.11451135241856,93.0898321816387,93.0898321816387,93.0898321816387,93.0898321816387
E01026026,East Midlands,E07000136,Boston,840,27.522196526213,0,0.808333333333333,1,1,0,80.8333333333333,100,100,17.0967228557263,0,1,1,1,0,97.0238095238095,97.0238095238095,97.0238095238095,12.9553197818542,1,1,2,5,97.0238095238095,97.0238095238095,97.0238095238095,97.0238095238095
E01026027,East Midlands,E07000136,Boston,780,30.5459647820838,0,0.279487179487179,1,1,0,27.9487179487179,100,100,19.0643266171792,0,1,1,1,0,95.6410256410256,95.6410256410256,95.6410256410256,13.5361611876988,1,1,2,5.27948717948718,95.6410256410256,95.6410256410256,95.6410256410256,95.6410256410256
E01026028,East Midlands,E07000136,Boston,872,20.2184390130349,0,1,1,1,0,100,100,100,14.5999575146044,0.838302752293578,1,1,1,76.1467889908257,92.3165137614679,92.3165137614679,92.3165137614679,11.8085236325013,1,1,2,5.40252293577982,92.3165137614679,92.3165137614679,92.3165137614679,92.3165137614679
E01026029,East Midlands,E07000136,Boston,1033,41.5707876107306,0,0,0.602129719264279,1,0,0,60.2129719264279,100,24.6296464823241,0,1,1,1,0,85.9632139399806,85.9632139399806,85.9632139399806,16.6661743087154,0,1,1.30590513068732,6.60212971926428,0,85.9632139399806,85.9632139399806,85.9632139399806
E01026030,East Midlands,E07000136,Boston,1020,25.935790659619,0,1,1,2,0,100,100,100,20.0020238095238,0,1,1,1,0,98.3333333333333,98.3333333333333,98.3333333333333,14.8170110544218,0.611764705882353,1,2,5.97352941176471,59.5098039215686,98.3333333333333,98.3333333333333,98.3333333333333
E01026031,East Midlands,E07000136,Boston,633,31.3986512592861,0,0.210110584518167,1,1.20379146919431,0,21.0110584518167,100,100,21.8749132176235,0,1,1,1,0,92.8909952606635,92.8909952606635,92.8909952606635,15.9704606141522,0,1,2,5.21011058451817,0,92.8909952606635,92.8909952606635,92.8909952606635
E01026032,East Midlands,E07000136,Boston,804,25.629321061195,0,1,1,2,0,100,100,100,19.1478584995252,0,1,1,1,0,96.0199004975124,96.0199004975124,96.0199004975124,14.4144586894587,1,1,2,5.16666666666667,96.0199004975124,96.0199004975124,96.0199004975124,96.0199004975124
E01026033,East Midlands,E07000136,Boston,809,52.4954969549276,0,0,0.322620519159456,0.843016069221261,0,0,32.2620519159456,84.3016069221261,56.4330831643002,0,0,0.160692212608158,0.838071693448702,0,0,16.0692212608158,74.2892459826947,26.4272870182556,0,0.838071693448702,1.5203955500618,6.76390605686032,0,74.2892459826947,90.4820766378245,90.4820766378245
E01026034,East Midlands,E07000136,Boston,815,56.1629908102137,0,0,0,0.849079754601227,0,0,0,84.9079754601227,57.0893036211699,0,0,0,1,0,0,0,95.4601226993865,24.8056601671309,0,1,1.73006134969325,9,0,95.4601226993865,95.4601226993865,95.4601226993865
E01026035,East Midlands,E07000136,Boston,893,30.4503729507508,0,0.501679731243001,1,1,0,50.1679731243001,100,100,23.9005038236617,0,1,1,1,0,94.2889137737962,94.2889137737962,94.2889137737962,16.4914080071975,0,1,1.67301231802912,5.24636058230683,0,94.2889137737962,94.2889137737962,94.2889137737962
E01026036,East Midlands,E07000136,Boston,704,19.942476073346,0,1,1,1.59659090909091,0,100,100,100,14.5360741138561,0.580965909090909,1,1,1,58.0965909090909,91.3352272727273,91.3352272727273,91.3352272727273,11.9939205155746,1,1,2,5.41903409090909,91.3352272727273,91.3352272727273,91.3352272727273,91.3352272727273
E01026037,East Midlands,E07000136,Boston,615,25.4266294644291,0,1,1,1.8,0,100,100,100,15.9344987468672,0,1,1,1,0,93.6585365853659,93.6585365853659,93.6585365853659,13.2136466165414,1,1,2,5,93.6585365853659,93.6585365853659,93.6585365853659,93.6585365853659
E01026038,East Midlands,E07000136,Boston,588,35.0429597673386,0,0.209183673469388,1,1,0,20.9183673469388,100,100,18.7632476635514,0,1,1,1,0,85.8843537414966,85.8843537414966,85.8843537414966,13.3361682242991,1,1,2,5,85.8843537414966,85.8843537414966,85.8843537414966,85.8843537414966
E01026039,East Midlands,E07000136,Boston,505,35.7492395133026,0,0,1,1,0,0,100,100,27.0513553719008,0,1,1,1,0,100,100,100,16.9037438016529,0,1,1.24158415841584,6.73069306930693,0,100,100,100
E01026040,East Midlands,E07000136,Boston,509,43.0100766688722,0,0,0.734774066797642,1,0,0,73.4774066797642,100,27.2662251148545,0,1,1,1,0,95.8742632612967,95.8742632612967,95.8742632612967,16.9366079632466,0,1,1.49115913555992,7,0,95.8742632612967,95.8742632612967,95.8742632612967
E01026041,East Midlands,E07000136,Boston,628,37.8368048333726,0,0,1,1,0,0,100,100,29.1348229088169,0,1,1,1,0,92.6751592356688,92.6751592356688,92.6751592356688,17.2762019593067,0,1,1,7,0,92.6751592356688,92.6751592356688,92.6751592356688
E01026042,East Midlands,E07000137,East Lindsey,683,40.9295959585785,0,0,1,2.3909224011713,0,0,100,100,80.9614946619217,0,0,0,0,0,0,0,0,26.6951482799525,0,2,3,4,0,97.8038067349927,97.8038067349927,97.8038067349927
E01026043,East Midlands,E07000137,East Lindsey,733,42.5589935387062,0,0,0.552523874488404,2.4474761255116,0,0,55.2523874488404,100,80.5389819662594,0,0,0,0,0,0,0,0,26.4538219895288,0,2,3,4,0,85.5388813096862,85.5388813096862,85.5388813096862
E01026044,East Midlands,E07000137,East Lindsey,598,52.4774098002192,0,0,0.40133779264214,1.25250836120401,0,0,40.133779264214,85.1170568561873,78.8523157110946,0,0,0,0,0,0,0,0,28.6760536113179,0,0.821070234113712,2.21404682274247,4,0,71.9063545150502,89.7993311036789,89.7993311036789
E01026045,East Midlands,E07000137,East Lindsey,877,36.1304763903205,0,0.428734321550741,1.22462941847206,1.85404789053592,0,42.8734321550741,92.7023945267959,92.7023945267959,44.858313253012,0,0.258836944127708,0.501710376282782,0.501710376282782,0,25.8836944127708,44.6978335233751,44.6978335233751,17.2096659364732,0.428734321550741,2,2.12770809578107,5.49828962371722,37.400228050171,89.9657924743444,89.9657924743444,89.9657924743444
E01026046,East Midlands,E07000137,East Lindsey,540,27.6187986502127,0,0.725925925925926,1,1,0,72.5925925925926,100,100,30.4692941176471,0,0.237037037037037,1,1,0,23.7037037037037,92.962962962963,92.962962962963,13.5154789915966,1,1,3,4,92.962962962963,92.962962962963,92.962962962963,92.962962962963
E01026047,East Midlands,E07000137,East Lindsey,598,30.22689747868,0,0.376254180602007,1,1,0,37.6254180602007,100,100,33.6414101531023,0,0,1,1,0,0,95.6521739130435,95.6521739130435,14.8887912973409,0.623745819397993,1,3,4,58.0267558528428,95.6521739130435,95.6521739130435,95.6521739130435
E01026048,East Midlands,E07000137,East Lindsey,770,32.6510280855565,0,0.175324675324675,1,1,0,17.5324675324675,100,100,46.6491694133158,0,0,0.161038961038961,1,0,0,13.1168831168831,97.012987012987,21.2292155570204,0,1,2,3,0,97.012987012987,97.012987012987,97.012987012987
E01026049,East Midlands,E07000137,East Lindsey,739,53.3532691611945,0,0,0.511502029769959,0.741542625169147,0,0,51.1502029769959,74.1542625169147,53.0073759791123,0,0,0,0.741542625169147,0,0,0,73.0717185385656,23.3380483028721,0,1,2,3,0,98.9174560216509,98.9174560216509,98.9174560216509
E01026050,East Midlands,E07000137,East Lindsey,813,36.2373240564572,0,0,1,1,0,0,100,100,47.3468639798489,0,0,0,1,0,0,0,89.6678966789668,21.5989294710328,0,1,2,3,0,89.6678966789668,89.6678966789668,89.6678966789668
E01026051,East Midlands,E07000137,East Lindsey,534,49.8896263427227,0,0,0,1,0,0,0,100,79.8807321131448,0,0,0,0,0,0,0,0,31.0932529118136,0,0.0823970037453183,3,5.91760299625468,0,8.23970037453183,97.5655430711611,97.5655430711611
E01026052,East Midlands,E07000137,East Lindsey,655,42.9794572568407,0,0,0.827480916030534,1,0,0,82.7480916030534,100,80.8613893557423,0,0,0,0,0,0,0,0,33.2862464985994,0,0,1.62290076335878,5,0,0,77.7099236641221,77.7099236641221
E01026053,East Midlands,E07000137,East Lindsey,777,51.3188877989914,0,0,0,1,0,0,0,100,88.845642384106,0,0,0,0,0,0,0,0,34.6022958057395,0,0,2,5.24710424710425,0,0,97.039897039897,97.039897039897
E01026054,East Midlands,E07000137,East Lindsey,738,44.3441674834804,0,0,0.615176151761518,1,0,0,61.5176151761518,100,85.9669824561403,0,0,0,0,0,0,0,0,34.0540087719298,0,0,2.10975609756098,5.34552845528455,0,0,100,100
E01026055,East Midlands,E07000137,East Lindsey,493,120,0,0,0,0,0,0,0,0,56.6361024702653,0,0,0.13184584178499,0.553752535496957,0,0,13.184584178499,59.6348884381339,23.0894602012809,0,1,3,4,0,100,100,100
E01026056,East Midlands,E07000137,East Lindsey,482,26.9790598005311,0.238589211618257,0.45643153526971,1,1,23.8589211618257,45.643153526971,100,100,33.2744615384615,0,0.238589211618257,0.724066390041494,1,0,23.8589211618257,71.5767634854772,99.1701244813278,14.4717606837607,0.45643153526971,1,3,3.27593360995851,44.8132780082988,99.1701244813278,99.1701244813278,99.1701244813278
E01026057,East Midlands,E07000137,East Lindsey,839,43.3933561537702,0,0.368295589988081,0.368295589988081,0.860548271752086,0,36.8295589988081,36.8295589988081,86.0548271752086,42.242373319545,0,0.294398092967819,0.6626936829559,0.856972586412396,0,29.4398092967819,62.2169249106079,79.8569725864124,18.3186194415719,0.294398092967819,1,1.96901072705602,3.86054827175209,29.4398092967819,94.1597139451728,94.1597139451728,94.1597139451728
E01026058,East Midlands,E07000137,East Lindsey,930,33.7389113768908,0,0,1,1,0,0,100,100,36.1871143375681,0,0,1,1,0,0,99.4623655913979,99.4623655913979,15.5898548094374,0.280645161290323,1,2.80430107526882,4.91505376344086,27.741935483871,99.4623655913979,99.4623655913979,99.4623655913979
E01026059,East Midlands,E07000137,East Lindsey,460,49.920398843819,0,0,0.339130434782609,1,0,0,33.9130434782609,100,77.3088283378747,0,0,0,0,0,0,0,0,27.1207629427793,0,1.1,3,4.76086956521739,0,55.8695652173913,79.7826086956522,79.7826086956522
E01026060,East Midlands,E07000137,East Lindsey,576,73.3133826352819,0,0,0,0.546875,0,0,0,54.6875,81.2054709871891,0,0,0,0,0,0,0,0,27.156857573474,0,1.546875,3,5,0,100,100,100
E01026061,East Midlands,E07000137,East Lindsey,511,29.7000002105926,0,0.5146771037182,1.73972602739726,2,0,51.46771037182,100,100,28.4287139107612,0,1,1,1,0,94.3248532289628,94.3248532289628,94.3248532289628,15.4822484689414,0,2,2,3,0,94.3248532289628,94.3248532289628,94.3248532289628
E01026062,East Midlands,E07000137,East Lindsey,533,28.1859306296557,0,0.75422138836773,1.75422138836773,2,0,75.422138836773,100,100,28.3513848768054,0,1,1,1,0,88.5553470919325,88.5553470919325,88.5553470919325,15.0816737468139,0.49343339587242,2,2,3.24202626641651,37.8986866791745,88.5553470919325,88.5553470919325,88.5553470919325
E01026063,East Midlands,E07000137,East Lindsey,566,28.3005134257095,0,0.745583038869258,1,2,0,74.5583038869258,100,100,24.9881674565561,0,1,1,1,0,100,100,100,13.9715481832543,1,2,2,3,100,100,100,100
E01026064,East Midlands,E07000137,East Lindsey,665,65.5405191484242,0,0,0,0,0,0,0,0,88.6064870538838,0,0,0,0,0,0,0,0,28.0587053883835,0,1,4,5,0,92.781954887218,92.781954887218,92.781954887218
E01026065,East Midlands,E07000137,East Lindsey,843,62.4562949121709,0,0,0,0.383155397390273,0,0,0,38.3155397390273,85.8044149512459,0,0,0,0,0,0,0,0,26.2218201516793,0,1,4,5,0,93.9501779359431,93.9501779359431,93.9501779359431
E01026066,East Midlands,E07000137,East Lindsey,892,58.6289106295387,0,0,0,0.871076233183857,0,0,0,87.1076233183856,89.1951983077737,0,0,0,0,0,0,0,0,28.1714595452142,0,1,4,5,0,86.4349775784753,86.4349775784753,86.4349775784753
E01026067,East Midlands,E07000137,East Lindsey,950,57.8785102627941,0,0,0,0.814736842105263,0,0,0,81.4736842105263,86.3486391752577,0,0,0,0,0,0,0,0,26.879293814433,0,1,4,5,0,94.6315789473684,94.6315789473684,94.6315789473684
E01026068,East Midlands,E07000137,East Lindsey,960,68.9370472303784,0,0,0.205208333333333,0.83125,0,0,20.5208333333333,64.5833333333333,72.4503530534351,0,0,0,0.0895833333333333,0,0,0,8.95833333333333,23.1802528625954,0,1.80833333333333,3.29583333333333,4.86041666666667,0,100,100,100
E01026069,East Midlands,E07000137,East Lindsey,997,26.2548912952437,0,0.857572718154463,1,1,0,85.7572718154463,100,100,29.3802865329513,0,0.364092276830492,1,1,0,36.4092276830492,89.5687061183551,89.5687061183551,15.2231109291854,0.243731193580742,1,2,3,24.3731193580742,89.5687061183551,89.5687061183551,89.5687061183551
E01026070,East Midlands,E07000137,East Lindsey,853,34.8012909436263,0,0.638921453692849,0.638921453692849,0.968347010550996,0,63.8921453692849,63.8921453692849,86.1664712778429,25.2215241057543,0.0797186400937866,0.885111371629543,1,1,7.97186400937866,84.4079718640094,96.2485345838218,96.2485345838218,11.7776516329705,1,1.1348182883939,3.22157092614302,5.24150058616647,96.2485345838218,96.2485345838218,96.2485345838218,96.2485345838218
E01026071,East Midlands,E07000137,East Lindsey,968,89.1977196988869,0,0.0795454545454545,0.287190082644628,0.415289256198347,0,7.95454545454545,20.7644628099174,20.7644628099174,54.9774500696702,0,0,0,0.716942148760331,0,0,0,71.6942148760331,19.8942731072922,0,1,3,5.95454545454545,0,100,100,100
E01026072,East Midlands,E07000137,East Lindsey,903,53.5613941449171,0,0,0,1,0,0,0,100,95.6601364522417,0,0,0,0,0,0,0,0,31.9553703703704,0,0,2,4,0,0,92.0265780730897,92.0265780730897
E01026073,East Midlands,E07000137,East Lindsey,959,56.0222623726819,0,0,0,1,0,0,0,100,97.8449548592671,0,0,0,0,0,0,0,0,33.3585979819437,0,0,2,4,0,0,88.1126173096976,88.1126173096976
E01026074,East Midlands,E07000137,East Lindsey,982,63.9647012464122,0,0,0,0.259674134419552,0,0,0,25.9674134419552,95.8828004022122,0,0,0,0,0,0,0,0,33.254590246355,0,0,2,4,0,0,94.6028513238289,94.6028513238289
E01026075,East Midlands,E07000137,East Lindsey,944,57.4162137787857,0,0,0.156779661016949,0.908898305084746,0,0,15.6779661016949,90.8898305084746,77.9419368131868,0,0,0,0.0783898305084746,0,0,0,10.6991525423729,26.9831639194139,0,0.822033898305085,2.76483050847458,5.47351694915254,0,81.1440677966102,98.9406779661017,98.9406779661017
E01026076,East Midlands,E07000137,East Lindsey,948,49.3422169640379,0,0.110759493670886,0.328059071729958,0.918776371308017,0,11.0759493670886,32.8059071729958,91.8776371308017,51.7871933962264,0,0.110759493670886,0.328059071729958,0.659282700421941,0,11.0759493670886,37.4472573839662,70.5696202531646,22.8173773584906,0,1.73523206751055,2,3.32805907172996,0,96.9409282700422,96.9409282700422,96.9409282700422
E01026077,East Midlands,E07000137,East Lindsey,511,16.0676267937405,0.23091976516634,1,1,2,23.091976516634,100,100,100,10.5064436619718,1,1,1,1,100,100,100,100,8.25508450704225,1,2,3,5.73385518590998,100,100,100,100
E01026078,East Midlands,E07000137,East Lindsey,480,15.6022314259062,0.50625,1,1,2,50.625,100,100,100,10.7075298438935,1,1,1,1,94.7916666666667,94.7916666666667,94.7916666666667,94.7916666666667,8.19629935720845,1,2,3,5.23541666666667,94.7916666666667,94.7916666666667,94.7916666666667,94.7916666666667
E01026079,East Midlands,E07000137,East Lindsey,858,67.633706910992,0,0,0,0,0,0,0,0,67.5749946977731,0,0,0,0.110722610722611,0,0,0,11.0722610722611,24.8033138918346,0,1,2,3,0,89.8601398601399,89.8601398601399,89.8601398601399
E01026080,East Midlands,E07000137,East Lindsey,867,37.2529373129558,0,0,1.6078431372549,1.74855824682814,0,0,85.9284890426759,100,46.2822250903459,0,0,0.382929642445213,1.74855824682814,0,0,36.4475201845444,98.1545559400231,18.2348528652555,0,2,2,4,0,98.1545559400231,98.1545559400231,98.1545559400231
E01026081,East Midlands,E07000137,East Lindsey,1195,9.70935577722361,1,1,1,1.10794979079498,100,100,100,100,8.24,1,1,1,1,94.7280334728033,94.7280334728033,94.7280334728033,94.7280334728033,7.58458021612635,1,1.56066945606695,3,5.10794979079498,94.7280334728033,94.7280334728033,94.7280334728033,94.7280334728033
E01026082,East Midlands,E07000137,East Lindsey,1022,99.9918328014524,0,0,0,0.0968688845401174,0,0,0,9.68688845401174,99.6376331877729,0,0,0,0,0,0,0,0,33.850192139738,0,0.154598825831703,2.87671232876712,5.27397260273973,0,15.4598825831703,92.6614481409002,92.6614481409002
E01026083,East Midlands,E07000137,East Lindsey,810,13.0519914943605,1,1,1,1,100,100,100,100,10.8942130620985,1,1,1,1,96.9135802469136,96.9135802469136,96.9135802469136,96.9135802469136,8.31267130620985,1,1,3,3.42345679012346,96.9135802469136,96.9135802469136,96.9135802469136,96.9135802469136
E01026084,East Midlands,E07000137,East Lindsey,696,12.3899186301813,1,1,1,1,100,100,100,100,10.4601813633521,1,1,1,1,97.4137931034483,97.4137931034483,97.4137931034483,97.4137931034483,8.35310819262039,1,1,3,3.13505747126437,97.4137931034483,97.4137931034483,97.4137931034483,97.4137931034483
E01026085,East Midlands,E07000137,East Lindsey,1114,17.7757332109159,0.211849192100539,1,1,1,21.1849192100539,100,100,100,15.0437101572461,0.59245960502693,1,1,1,57.4506283662478,94.4344703770198,94.4344703770198,94.4344703770198,10.4495962600935,1,1,3,3.11041292639138,94.4344703770198,94.4344703770198,94.4344703770198,94.4344703770198
E01026087,East Midlands,E07000137,East Lindsey,498,20.693342013999,0,1,1,1,0,100,100,100,12.175012987013,1,1,1,1,94.1767068273092,94.1767068273092,94.1767068273092,94.1767068273092,10.1390562770563,1,1.73895582329317,3,5,94.1767068273092,94.1767068273092,94.1767068273092,94.1767068273092
E01026088,East Midlands,E07000137,East Lindsey,558,22.5650509996581,0,1,1,1,0,100,100,100,12.2278728070175,1,1,1,1,92.6523297491039,92.6523297491039,92.6523297491039,92.6523297491039,10.2560745614035,1,1.72222222222222,3,5,92.6523297491039,92.6523297491039,92.6523297491039,92.6523297491039
E01026089,East Midlands,E07000137,East Lindsey,987,11.1904486836202,0.761904761904762,1,1,1.2451874366768,76.1904761904762,100,100,100,8.81491124260355,1,1,1,1,95.339412360689,95.339412360689,95.339412360689,95.339412360689,7.47705128205128,1,1.2451874366768,3,5.38399189463019,95.339412360689,95.339412360689,95.339412360689,95.339412360689
E01026090,East Midlands,E07000137,East Lindsey,621,17.615381119966,0,1,1,1,0,100,100,100,11.5845891931902,1,1,1,1,90.1771336553945,90.1771336553945,90.1771336553945,90.1771336553945,8.63189489267209,1,1,3,5,90.1771336553945,90.1771336553945,90.1771336553945,90.1771336553945
E01026091,East Midlands,E07000137,East Lindsey,486,18.3144447946141,0,1,1,1,0,100,100,100,12.5294871794872,1,1,1,1,91.358024691358,91.358024691358,91.358024691358,91.358024691358,8.89299145299145,1,1,3,5,91.358024691358,91.358024691358,91.358024691358,91.358024691358
E01026092,East Midlands,E07000137,East Lindsey,641,4.91093023255814,1,1,1,1,100,100,100,100,7.07310533515732,1,1,1,1,98.2839313572543,98.2839313572543,98.2839313572543,98.2839313572543,6.6152462380301,1,1,3,3,98.2839313572543,98.2839313572543,98.2839313572543,98.2839313572543
E01026093,East Midlands,E07000137,East Lindsey,867,9.6187400003605,0.830449826989619,1,1,1,83.0449826989619,100,100,100,8.49287343215507,1,1,1,1,89.9653979238754,89.9653979238754,89.9653979238754,89.9653979238754,7.6611858608894,1,1,3,3,89.9653979238754,89.9653979238754,89.9653979238754,89.9653979238754
E01026094,East Midlands,E07000137,East Lindsey,850,13.3816442884393,0.708235294117647,1,1,1,70.8235294117647,100,100,100,10.2999593259733,1,1,1,1,82.7058823529412,82.7058823529412,82.7058823529412,82.7058823529412,8.0860023242301,1,1,3,3,82.7058823529412,82.7058823529412,82.7058823529412,82.7058823529412
E01026095,East Midlands,E07000137,East Lindsey,491,17.5082356000042,0,1,1,1,0,100,100,100,11.6983239775461,1,1,1,1,100,100,100,100,9.21978348035285,1,1,3,3,100,100,100,100
E01026096,East Midlands,E07000137,East Lindsey,624,17.7559325067621,0,1,1,1,0,100,100,100,13.0788564002599,0.814102564102564,1,1,1,78.6858974358974,97.275641025641,97.275641025641,97.275641025641,10.1456400259909,1,1,3,3,97.275641025641,97.275641025641,97.275641025641,97.275641025641
E01026097,East Midlands,E07000137,East Lindsey,785,12.7856056153472,0.661146496815287,1,1,1,66.1146496815287,100,100,100,9.50731690140845,1,1,1,1,92.2292993630573,92.2292993630573,92.2292993630573,92.2292993630573,8.48302816901408,1,1,3,3,92.2292993630573,92.2292993630573,92.2292993630573,92.2292993630573
E01026098,East Midlands,E07000137,East Lindsey,896,24.3150899080237,0,0.842633928571429,1,1,0,84.2633928571429,100,100,31.2439970859641,0,0.743303571428571,1,1,0,65.7366071428571,92.7455357142857,92.7455357142857,14.4399902865469,0.743303571428571,1,2.45535714285714,3,65.7366071428571,92.7455357142857,92.7455357142857,92.7455357142857
E01026099,East Midlands,E07000137,East Lindsey,905,70.3946999123776,0,0,0,0.0574585635359116,0,0,0,5.74585635359116,62.5633889161354,0,0,0.0574585635359116,0.249723756906077,0,0,11.1602209944751,30.3867403314917,23.6400196174595,0,1,2.11381215469613,3.76795580110497,0,100,100,100
